No,Wavelet transform,easting,northing,lat,long,NSE_train,KGE_train,Pearson_r_train,Spearman_r_train,Mean_ratio_train,STD_ratio_train,NSE_test,KGE_test,Pearson_r_test,Spearman_r_test,Mean_ratio_test,STD_ratio_test,P,PET,TAS,DTR,HUSS,WIND,PSURF,RLDS,RSDS,elev,slope,hand,t_clay,t_sand,t_silt,t_bd,s_clay,s_sand,s_silt,s_bd,ts,sy,sdf,pop_dens,irri_int,gw_abs,Aquifer,Top Soil,Sub Soil
913,Annual,435756,130753,51.074991,-1.490995,0.88891304,0.76925564,0.9619137,0.964170756,1.005084,0.77247876,0.85178125,0.78281164,0.95013857,0.939963288,0.971259,0.79057735,2.263526834,1.421640159,284.1815348,8.427272862,0.006929848,3.513391901,100954.1468,323.5933923,118.8230761,33.8973999,1.469320297,3.399999619,19,37,44,1.409999967,0,0,0,0,550,0.015,27.06837319,64.90042246,1,0.004970312,Chalk,loam,
926,Annual,455615,171065,51.435857,-1.201301,0.91448593,0.9382707,0.9579205,0.965194984,0.9940261,0.95523375,0.7772433,0.91822934,0.92903805,0.92805356,0.98283494,1.0368289,1.877601315,1.520799897,283.9213992,8.427272862,0.006800892,4.25614959,100598.4001,322.7899917,122.1281853,65.72549438,0.450166017,0,51,17,32,1.220000029,52,19,29,1.230000019,550,0.015,19.19145372,210.8570841,51,0,Chalk,clay,clay
944,Annual,471667,139431,51.149658,-0.976751,0.67812556,0.8040535,0.840526,0.828717487,1.0380291,0.8926859,0.3620906,0.8069102,0.8656428,0.888233449,1.0994132,0.90331393,2.316538884,1.464172565,283.7807443,8.449890581,0.006790521,3.444385203,100185.9203,321.2499771,124.3598093,102.0892258,0.550595462,4.599998474,19,37,44,1.409999967,0,0,0,0,550,0.015,30.83749979,312.6566533,501,31303.64648,Chalk,loam,
946,Annual,506555,108475,50.865968,-0.487194,0.21734989,0.6735391,0.77744085,0.855559519,0.99647474,1.238817,0.3779652,0.7528548,0.7530162,0.885510093,0.9969694,1.0084028,2.246440305,1.484947943,283.9263625,6.292935412,0.00690347,4.13561159,100277.9668,320.8365253,124.6379433,100.652565,2.316289663,21.3999939,51,17,32,1.220000029,52,19,29,1.230000019,550,0.015,15.89371063,229.0141614,1001,82.30786133,Chalk,clay,clay
956,Annual,621658,156502,51.264549,1.175872,0.88527757,0.8495431,0.9471849,0.93970686,0.99786496,0.8591349,0.7986368,0.757019,0.9298515,0.901539665,0.9943463,0.76743513,1.81204819,1.462165917,284.3681327,6.701862052,0.007066462,3.866352801,100990.3427,322.7216605,122.3581721,31.55267906,2.176720619,23.29999924,22,41,37,1.399999976,29,37,34,1.350000024,90,0.001,38.23127175,210.7514253,1001,0,Chalk,loam,clay loam
960,Multiannual,330507,91412,50.718161,-2.985744,-0.2135328,0.6209067,0.6659135,0.716391147,0.99651694,1.1791283,-2.252249,0.13627452,0.33281368,0.284167438,0.9979023,1.5485349,2.666429344,1.50868808,283.6569234,7.141511569,0.006897795,5.389648122,99584.23191,322.3026377,125.2075844,158.6656189,4.761864662,37.00000763,11,35,54,1.49000001,20,37,43,1.399999976,550,0.015,3.447651804,91.1504568,51,0,Triassic Sandstone,silt loam,loam
962,Decadal,468222,428659,53.749832,-0.966908,0.61641955,0.6032274,0.8000493,0.770321737,0.99467486,0.6573354,0.64210045,0.7275872,0.82331467,0.815474922,1.0101501,0.79290855,1.744852135,1.468471933,283.4161271,7.297097527,0.006558994,4.464041298,101309.0105,321.7266206,117.0776306,3.720308781,0.623661339,0,21,39,40,1.399999976,21,41,38,1.399999976,33,0.01,9.414013815,166.084657,751,0,Triassic Sandstone,loam,loam
963,Annual,498165,457075,54.000372,-0.503891,0.77036667,0.7068072,0.8938031,0.896860663,1.0058534,0.72677875,0.6320945,0.5573119,0.85392195,0.848111975,1.0363908,0.5836954,1.90728368,1.422106097,283.1171541,6.475027417,0.006522438,3.923954999,100600.8907,319.7954638,119.3603331,31.79355431,2.149077177,6.799999237,9,77,14,1.600000024,17,67,16,1.480000019,550,0.015,15.53642233,120.5875856,51,1591.418335,Chalk,sandy loam,sandy loam
967,Annual,480775,116135,50.939008,-0.85175,0.6858592,0.80559295,0.8395637,0.88973928,0.99659234,0.89026153,0.6312411,0.6602123,0.8087942,0.865747902,0.99749565,0.71912754,2.810131431,1.507115217,283.7130407,6.336254195,0.006806053,4.163962614,99901.36031,320.3003735,126.132268,133.158371,4.093994141,37.40000153,22,42,36,1.399999976,25,41,34,1.379999995,550,0.015,22.6132067,68.22033929,1001,0,Chalk,loam,loam
973,Annual,596253,292374,52.493947,0.889457,0.9052446,0.8130846,0.9631063,0.962240426,1.0328828,0.81973743,0.89286834,0.81311595,0.9572474,0.950562849,1.0517821,0.82559764,1.765060242,1.530140406,283.8510005,8.134556528,0.006711781,4.272307752,101151.2394,321.115583,121.893614,34.00492096,0.551792443,2.899999619,22,41,37,1.399999976,29,37,34,1.350000024,550,0.015,67.86141654,68.63298563,5001,0,Chalk,loam,clay loam
975,Annual,346365,321895,52.791934,-2.796804,0.26188886,0.30866194,0.57958627,0.758851073,0.9956716,0.45120046,-0.01176858,-0.13465297,0.16739304,0.089482817,0.9960005,0.22916515,1.950438117,1.437621334,283.35082,7.561281574,0.006629855,4.553763577,100147.1741,322.8625244,115.6875208,90.70995331,3.877815962,3.099998474,19,37,44,1.409999967,31,31,38,1.330000043,33,0.01,1.537194134,54.35413316,1001,0,Triassic Sandstone,loam,clay loam
977,Annual,447756,443533,53.88578,-1.274932,0.77065086,0.7667426,0.888239,0.88344956,0.9975485,0.79527587,0.8059329,0.8969964,0.9064355,0.910513122,1.0028588,0.957022,1.923439213,1.47481862,283.2184994,7.170043959,0.006488548,4.382948034,101087.9544,321.046007,118.954919,29.52817154,25.47060776,30.29999924,22,41,37,1.399999976,29,37,34,1.350000024,260,0.01,0.514961508,172.0717627,501,54823.16016,Magnesian Limestone,loam,clay loam
978,Annual,438175,127435,51.045001,-1.456817,0.8873847,0.87637186,0.9443047,0.960000661,0.9958384,0.88970673,0.8076484,0.84973973,0.9103202,0.90297751,0.98567194,0.8802905,2.280887184,1.505340567,283.7973944,8.427272862,0.006818038,4.257951237,100165.0909,321.6529821,124.2831541,88.02688599,1.690190554,0,24,48,28,1.399999976,34,41,25,1.330000043,550,0.015,29.52047977,150.0278408,1,0,Chalk,sandy clay loam,clay loam
989,Annual,571275,270019,52.301577,0.510509,0.8585864,0.8965812,0.9277887,0.916582004,0.9948657,0.9261462,0.6717664,0.780257,0.822497,0.79885781,0.9951577,0.87055564,1.475575029,1.510390101,284.0333192,8.134556528,0.00674268,3.96141459,101352.7038,322.2362892,119.9280917,20.56355476,0.672048986,1,5,90,5,1.710000038,8,87,5,1.629999995,550,0.015,54.51524126,120.4650381,5001,0,Chalk,sand,loamy sand
991,Multiannual,593810,162941,51.332521,0.780732,0.8490445,0.83384156,0.9243041,0.898576703,0.9985427,0.85209334,0.37442982,0.5722071,0.7488985,0.738810184,1.0667933,0.66015744,1.500985765,1.477081111,284.4332904,7.604655088,0.007010678,3.710231019,101260.4114,323.1032865,121.8521706,11.47546959,4.014831066,3.699999809,22,41,37,1.399999976,29,37,34,1.350000024,550,0.015,26.77729474,539.6837227,251,56796.68359,Chalk,loam,clay loam
1005,Annual,534470,215060,51.81799,-0.050507,0.34399045,0.5035308,0.6489169,0.666106524,0.9955629,0.64899904,0.547414,0.8404327,0.86171556,0.838559095,0.99728733,1.0795773,1.485158819,1.486140734,283.9024707,7.941128241,0.006727928,3.601709912,100685.4818,321.8257753,121.0350513,64.09438324,9.231119156,34.39999771,11,80,9,1.570000052,19,72,9,1.480000019,550,0.015,35.77086512,726.4306108,101,0,Chalk,sandy loam,sandy loam
1009,Annual,360325,321455,52.789188,-2.589747,0.84932286,0.7486218,0.94502777,0.937366463,1.0255933,0.7560471,0.78577495,0.7133508,0.90505576,0.903049253,1.0125179,0.7298234,1.849233298,1.455830241,283.4967609,7.561281574,0.006656529,4.499683743,100456.2029,323.4692405,116.1934799,68.07831573,1.567851543,2.199996948,5,89,6,1.700000048,5,89,6,1.700000048,30,0.14,0.375673412,77.6870882,1001,60.67718887,Permian Sandstone,sand,sand
1013,Annual,371695,219735,51.875453,-2.412553,0.76370716,0.6871213,0.89527303,0.896885756,1.023007,0.70606846,0.77065897,0.6088491,0.93718827,0.941160778,1.0344543,0.6154662,2.31681271,1.5363578,283.8017191,7.50607898,0.00680569,4.540369044,100472.6265,324.1312118,123.9217649,65.82968903,1.966069579,13.69999695,22,41,37,1.399999976,29,37,34,1.350000024,33,0.01,0.709354384,76.48555505,101,13.62312412,Triassic Sandstone,loam,clay loam
1018,Annual,440604,219308,51.870868,-1.411649,0.87714005,0.8369314,0.94360507,0.932418635,0.997605,0.8470128,0.8714115,0.8178966,0.94379354,0.931051119,1.0028032,0.82681096,1.864731654,1.499057384,283.5006139,7.847316624,0.006649913,4.317103686,99965.72056,321.7517851,120.1170148,132.2684937,2.096538782,23.69999695,48,23,29,1.25,45,26,29,1.25999999,184,0.02,5.386044587,123.511315,51,0,Oolites,clay,clay
1026,Annual,477736,484861,54.253517,-0.808327,0.6258016,0.5020162,0.86105967,0.884496484,1.009032,0.52187735,0.6485659,0.59596753,0.83104205,0.862124481,1.0161084,0.6333459,1.987623216,1.398214737,283.0128366,7.124206013,0.006467239,3.807435498,100758.2235,319.4161613,118.1886031,30.62462997,0.615640998,4.800001144,9,77,14,1.600000024,17,67,16,1.480000019,0.1,0.02,0.662529179,34.34434886,751,0,Corallian Limestone,sandy loam,sandy loam
1027,Annual,371067,89099,50.700804,-2.411046,0.90050966,0.91039866,0.9493971,0.960655731,1.0045182,0.92619544,0.8598923,0.8167917,0.9447859,0.955677825,1.0360016,0.82906103,2.934830228,1.484462192,284.191573,7.90585989,0.007015383,3.696223307,100705.2635,323.9432623,127.0130034,52.02031708,1.613611221,4,22,41,37,1.399999976,29,37,34,1.350000024,550,0.015,4.686984572,335.7865376,101,0,Chalk,loam,clay loam
1032,Multiannual,489819,200922,51.69986,-0.701728,0.966079,0.94331336,0.9838882,0.975850002,0.97442627,0.9520449,0.5833472,0.76510566,0.78157026,0.740182241,0.96790665,0.91979027,2.0594195,1.447855395,283.4833396,8.154764635,0.006630136,3.501342697,99810.12883,320.5285012,120.4955216,120.9054108,2.158306599,0,11,35,54,1.49000001,20,37,43,1.399999976,550,0.015,18.56207921,348.1356988,101,0,Chalk,silt loam,loam
1040,Multiannual,479775,197855,51.673805,-0.847729,0.8920527,0.8043119,0.95687747,0.953198162,0.9983611,0.80912954,0.8267013,0.87451327,0.91731083,0.903607258,0.99714315,0.90565383,2.011610076,1.534141256,283.3489337,8.154764635,0.006597978,4.25413221,99532.00292,320.0384047,124.8486401,200.876709,2.75449872,72.90000916,24,48,28,1.399999976,34,41,25,1.330000043,550,0.015,14.86827645,185.7587979,51,28313.95117,Chalk,sandy clay loam,clay loam
1044,Annual,534170,232700,51.976568,-0.047998,0.54845095,0.5480648,0.76499104,0.817433387,0.9963524,0.61399156,0.6507096,0.5974004,0.8438935,0.801899853,1.0024843,0.62890637,1.600930997,1.476946737,283.5342443,7.941128241,0.006608635,3.642577354,100052.4287,320.2589313,121.1018607,136.4006805,1.947810292,25.80001068,54,22,24,1.230000019,44,34,22,1.279999971,550,0.015,47.01186855,87.10273694,101,0,Chalk,clay,clay
1049,Annual,370295,227975,51.949462,-2.433602,0.7066171,0.6499984,0.8610681,0.872860256,1.0155267,0.6791305,-0.7498803,0.39284885,0.6675565,0.67120992,1.420619,0.7150552,1.954819279,1.491526798,283.8030519,7.50607898,0.006800813,4.542223599,100530.5192,324.2348184,119.7963924,62.39092255,1.075425267,9.100002289,22,41,37,1.399999976,29,37,34,1.350000024,15,0.05,0.60188182,112.2334733,101,0,Triassic Sandstone,loam,clay loam
1055,Multiannual,367925,332175,52.886058,-2.478114,0.84597063,0.83099973,0.92344224,0.923535694,1.0032746,0.84937114,-1.3320694,0.7410319,0.74965924,0.803195803,0.94626355,0.9611901,2.077710844,1.429074905,283.2320543,7.783296916,0.00656636,4.460810496,100021.0228,322.204682,114.6323236,115.6938248,3.503037453,10.90000153,10,75,15,1.580000043,15,68,17,1.50999999,33,0.01,2.3694888,223.6184611,1001,0,Permian Sandstone,sandy loam,sandy loam
1056,Annual,454325,129425,51.061597,-1.226164,0.82300633,0.8639104,0.91657966,0.936854682,0.9962871,0.89254075,0.6141205,0.6548091,0.7942811,0.781779323,0.9970942,0.72282195,2.417962764,1.492484932,283.9078544,8.427272862,0.006843447,4.220947786,100394.7265,321.9333019,122.0294404,95.59860992,5.602080822,10.29999542,22,42,36,1.399999976,25,41,34,1.379999995,550,0.015,45.60416669,129.4738035,1,0,Chalk,loam,loam
1060,Annual,441201,453298,53.9741,-1.373338,0.7270111,0.8137061,0.8537875,0.89730919,1.0067031,0.8847538,0.67175144,0.76781976,0.8286767,0.825417156,1.0308613,0.8463681,1.925136914,1.44894915,283.2096935,7.170043959,0.006480881,4.361673324,101151.7862,321.0496391,116.6725902,22.41212463,9.651963234,2.400001526,19,37,44,1.409999967,31,31,38,1.330000043,33,0.01,0.815331528,129.629063,251,0,Triassic Sandstone,loam,clay loam
1061,Multiannual,310230,93968,50.738358,-3.273529,0.93535715,0.89783263,0.969629,0.969765047,1.0011126,0.9024585,-1.844914,0.44426745,0.70122063,0.712930694,0.94973344,0.5341225,2.661664837,1.422736867,284.1797262,7.064950844,0.007080918,3.983312717,100479.1789,325.188354,121.7639128,60.12137985,3.759369373,12.20000076,9,77,14,1.600000024,17,67,16,1.480000019,33,0.01,2.754501696,215.5568407,51,0,Triassic Sandstone,sandy loam,sandy loam
1063,Multiannual,308505,91463,50.715567,-3.297346,0.9112532,0.85974455,0.9603734,0.961689943,1.0028732,0.8654908,0.17889577,0.67045224,0.8097643,0.725778854,0.9735811,0.7322067,2.540251909,1.508409142,284.3602459,7.064950844,0.007140354,3.985720617,100829.4936,326.037862,128.6771057,42.28378296,4.03877449,17.19999886,5,89,6,1.700000048,5,89,6,1.700000048,33,0.01,1.327549793,272.4778756,51,0,Triassic Sandstone,sand,sand
1075,Multiannual,419210,116518,50.947778,-1.727915,0.462273,0.64119625,0.7445565,0.708798758,0.9965135,0.7480565,0.10667133,0.27978426,0.549134,0.538945559,0.99593306,0.43838426,2.445783132,1.471788334,284.0123525,7.617962865,0.006902126,4.304213497,100479.1414,322.7660478,120.5783117,99.19120789,2.1947577,23.30000305,5,89,6,1.700000048,5,89,6,1.700000048,75,0.05,16.62207004,85.28728432,51,0,Chalk,sand,sand
1085,Annual,471835,149655,51.241555,-0.972307,0.9016215,0.8770571,0.9523648,0.956910604,1.0087998,0.8870038,0.82187206,0.8751498,0.9235375,0.941104099,1.0368878,0.9084571,2.004874036,1.413055302,283.8883803,8.449890581,0.006809285,3.454530624,100442.2947,321.9538636,118.4380042,84.30044556,3.699962139,1.200004578,22,41,37,1.399999976,29,37,34,1.350000024,550,0.015,26.42456869,177.2995024,251,0,Chalk,loam,clay loam
1087,Annual,417530,200470,51.702695,-1.747725,0.60350406,0.61470866,0.91725796,0.908927442,1.0581012,1.3717988,0.096385956,0.6095484,0.8809108,0.87353386,1.2232337,1.2973948,1.880339538,1.447115084,283.8400621,7.806790904,0.006781806,3.611160313,100482.1349,323.4913511,119.5336275,78.18107605,2.45629096,0,54,22,24,1.230000019,44,34,22,1.279999971,0.1,0.06,1.14908604,126.6717896,251,0,Oolites,clay,clay
1088,Multiannual,381185,300905,52.605589,-2.279252,0.7691545,0.76997447,0.88426965,0.890920428,1.0399965,0.8052753,0.74281895,0.68799764,0.88214785,0.872945819,1.038306,0.71366507,1.871851042,1.396683134,283.4240252,7.783296916,0.006629328,3.697752084,100176.4169,322.8577883,115.158119,77.52242279,0.39616257,1.400001526,5,90,5,1.710000038,8,87,5,1.629999995,33,0.01,0.999722749,226.0021415,1001,0,Triassic Sandstone,sand,loamy sand
1093,Multiannual,507980,215060,51.823731,-0.43465,0.95960265,0.9542021,0.9810591,0.954444668,1.0329686,0.97447073,0.82996374,0.89997745,0.93360925,0.931876828,1.0553479,1.0503336,1.682858708,1.534730304,283.5234249,7.941128241,0.006622954,4.294485561,99954.77334,320.5630271,122.3762162,111.6160126,3.16768384,4.800003052,24,48,28,1.399999976,34,41,25,1.330000043,550,0.015,30.14523768,362.0739649,101,0,Chalk,sandy clay loam,clay loam
1097,Annual,421899,155400,51.297305,-1.687288,0.9130954,0.92591536,0.9558085,0.958681483,1.004964,0.9407465,0.8587583,0.8079165,0.94249517,0.941052179,0.9664782,0.8198183,2.171741509,1.454171713,283.4484223,8.146276078,0.00669881,3.575410512,99532.50687,320.8716834,123.5976426,144.2942505,1.091381788,0,19,37,44,1.409999967,0,0,0,0,550,0.015,25.35992854,48.6876546,51,0,Chalk,loam,
1100,Multiannual,486475,195515,51.65178,-0.751439,0.718606,0.69124126,0.86279106,0.90992958,1.0057961,0.72346526,0.46463072,0.40835923,0.789312,0.785502967,0.9858324,0.4473266,1.994523549,1.461030595,283.6770541,8.154764635,0.00669204,3.494708139,100175.5392,321.4339343,121.8348354,93.40332031,4.205440998,8.699996948,24,52,24,1.409999967,36,43,21,1.320000052,550,0.015,20.80844718,1385.177262,51,0,Chalk,sandy clay loam,clay loam
1104,Multiannual,593350,152390,51.237917,0.768431,-0.28384197,0.61029345,0.78325343,0.798827775,0.996527,1.3238558,0.19419235,0.7176062,0.7397211,0.758238106,0.99756026,0.8904801,1.989594742,1.506438028,283.4079963,7.604655088,0.006741628,5.182679234,99158.17577,318.2613678,122.0681503,186.733551,1.837692738,15.3999939,24,48,28,1.399999976,34,41,25,1.330000043,550,0.015,17.32006471,95.22164754,251,0,Lower Greensand,sandy clay loam,clay loam
1112,Annual,541193,112242,50.892408,0.00619,0.63152874,0.6930063,0.8023673,0.872265098,1.0063328,0.7651692,0.5827941,0.6581824,0.8466047,0.904224616,1.0210686,0.6952636,2.468236581,1.447918085,284.4810106,6.103997887,0.007107832,3.404515777,101348.7274,323.3251972,124.4056845,8.857441902,3.668131351,2.700000286,21,39,40,1.399999976,21,41,38,1.399999976,550,0.015,5.997355595,299.3603126,1,0,Chalk,loam,loam
1113,Annual,544973,160614,51.326151,0.079318,0.59102875,0.7174953,0.77513313,0.857740624,0.9986095,0.82899845,0.7395464,0.6948664,0.8785391,0.905867116,0.9988891,0.72008574,2.0584885,1.442497863,283.5113203,8.545290384,0.006696262,4.259021931,99578.61115,319.2154031,117.0985896,169.5514526,2.523682117,15.90000916,24,48,28,1.399999976,34,41,25,1.330000043,550,0.015,15.19505478,608.8681494,1,0,Chalk,sandy clay loam,clay loam
1126,Annual,452805,185805,51.568647,-1.23952,0.8235841,0.9124854,0.9140351,0.926911846,1.0051097,1.0155822,0.456675,0.7993397,0.8698001,0.891662069,1.0348088,1.1486689,1.805366925,1.427633654,283.8412916,7.847316624,0.006766353,3.51739839,100453.8162,322.69013,118.0275965,66.42546082,0.892245889,6.800003052,21,44,35,1.409999967,25,40,35,1.370000005,550,0.015,20.08620194,428.1710395,251,0,Chalk,loam,loam
1138,Annual,471545,410005,53.581753,-0.920817,0.6165944,0.5844277,0.80810004,0.847294572,0.9841362,0.6317306,0.4593271,0.7944874,0.85849786,0.836707965,0.9713779,1.1462702,1.740197154,1.480211614,283.4806902,7.297097527,0.006577916,4.462912206,101281.3033,322.0405173,117.3807835,2.717832088,0.512131155,1.899999976,10,76,14,1.580000043,26,60,14,1.409999967,33,0.01,1.855176153,230.1268249,2501,0,Triassic Sandstone,sandy loam,sandy clay loam
1153,Multiannual,595660,163490,51.336819,0.807556,0.73541903,0.8109684,0.85842645,0.84765025,0.99517804,0.8748368,0.19445491,0.77299553,0.7803252,0.723070299,1.057191,1.0018067,1.509309971,1.476964515,284.4452328,7.604655088,0.007017102,3.721777333,101281.0047,323.1458853,121.8023323,3.230355501,0.405922532,1.699999928,22,41,37,1.399999976,29,37,34,1.350000024,90,0.001,28.16520421,360.2652316,251,0,Chalk,loam,clay loam
1171,Annual,501160,108370,50.865993,-0.563861,0.7456639,0.82523847,0.864012,0.879580226,0.9994242,0.89023685,0.6424375,0.8000013,0.8880784,0.911669285,0.98359835,0.8350661,2.302354873,1.562060403,284.2163551,6.336254195,0.006985005,4.137376655,100896,322.2543435,130.6766527,11.21782398,18.28285027,12.80000114,47,14,39,1.230000019,45,15,40,1.24000001,550,0.015,15.61685882,185.7561443,1001,0,Chalk,clay,clay
1176,Annual,542347,246775,52.100996,0.076824,0.8929493,0.86666715,0.94782084,0.963145617,1.0032874,0.8773459,0.7422585,0.7664026,0.9125434,0.91564208,0.9640735,0.7863927,1.415334063,1.487005083,284.0767835,8.084611253,0.006756141,3.711446185,101238.247,322.8094785,118.8397043,25.2748127,0.549613059,1.5,8,76,16,1.610000014,8,76,16,1.116897106,550,0.015,49.07175245,154.2492909,5001,3.413801908,Chalk,sandy loam,sandy loam
1178,Annual,415298,120231,50.981283,-1.783446,0.88611984,0.87328255,0.9430567,0.954228987,0.99919903,0.8868009,0.89756715,0.8617886,0.95110035,0.951475186,1.0018964,0.8707425,2.313033953,1.493193677,284.0835771,7.617962865,0.00692187,3.566004958,100636.009,323.2746099,126.4875674,57.8943367,1.890081167,6,22,41,37,1.399999976,29,37,34,1.350000024,550,0.015,11.2942827,97.25297179,51,0,Chalk,loam,clay loam
1197,Multiannual,568960,157070,51.2877,0.421603,0.6649554,0.7501676,0.8228324,0.846350884,0.997838,0.82386845,-0.15434623,0.50632524,0.74362844,0.771808761,0.98948807,0.57824683,1.815826943,1.441299338,284.2088804,8.545290384,0.006929888,3.572056748,100942.7245,322.2305028,120.1805217,48.8785553,4.545724392,19.79999924,24,48,28,1.399999976,34,41,25,1.330000043,270,0.0006,11.26775987,667.3795108,251,0,Lower Greensand,sandy clay loam,clay loam
