No,Wavelet transform,easting,northing,lat,long,NSE_train,KGE_train,Pearson_r_train,Spearman_r_train,Mean_ratio_train,STD_ratio_train,NSE_test,KGE_test,Pearson_r_test,Spearman_r_test,Mean_ratio_test,STD_ratio_test,P,PET,TAS,DTR,HUSS,WIND,PSURF,RLDS,RSDS,elev,slope,hand,t_clay,t_sand,t_silt,t_bd,s_clay,s_sand,s_silt,s_bd,ts,sy,sdf,pop_dens,irri_int,gw_abs,Aquifer,Top Soil,Sub Soil
79,Annual,518302,448799,53.921812,-0.200043,0.59774613,0.7409178,0.8221922,0.798643424,1.1049776,0.84351516,-0.46387696,0.2436744,0.5896611,0.640249697,1.4517012,0.55321527,1.761829132,1.456948586,283.2147232,6.699781022,0.006582028,4.824029507,100914.8492,320.0631503,119.5338798,19.15652275,1.215430617,6.399999619,19,37,44,1.409999967,31,31,38,1.330000043,550,0.015,25.91513592,105.0961988,51,0,Chalk,loam,clay loam
82,Annual,427625,287725,52.48674,-1.594605,0.72928596,0.86326504,0.89510584,0.913227695,0.98216933,0.914119,-0.8091806,0.6743165,0.6841972,0.515667693,0.953583,0.9353199,2.03543264,1.476348369,283.2553545,8.078422874,0.006550084,4.356141879,99825.81858,321.4211187,117.8008268,118.1890106,3.098351002,3.800003052,22,41,37,1.399999976,29,37,34,1.350000024,300,0.00064,1.146802223,178.8040171,501,3710.9375,Unallocated to aquifers,loam,clay loam
85,Annual,464601,421302,53.684177,-1.023343,0.7581785,0.6589595,0.90170133,0.912295445,0.9347194,0.6800254,0.62735856,0.5406601,0.87859595,0.897775865,0.7804014,0.61525357,1.724808325,1.468676392,283.4262992,7.170043959,0.006558483,4.44135813,101333.7428,321.857515,116.9879701,5.946015835,1.077541709,3.5,19,37,44,1.409999967,31,31,38,1.330000043,33,0.01,1.214954487,140.2040489,51,0,Triassic Sandstone,loam,clay loam
89,Annual,462352,481645,54.22672,-1.045082,0.62088454,0.6191546,0.80357325,0.84770835,0.99535394,0.67375183,0.6542385,0.65619445,0.815853,0.891087249,1.0005084,0.70966995,2.144030667,1.419791766,282.7708896,7.298685801,0.006378721,3.711484696,100319.1654,318.5060203,120.9635355,71.12849426,6.01686573,25.70000076,51,17,32,1.220000029,52,19,29,1.230000019,0.1,0.02,2.519740571,20.22620447,751,0,Corallian Limestone,clay,clay
90,Annual,386475,262865,52.26377,-2.199586,0.6514597,0.6070812,0.83949554,0.855876049,1.0634367,0.64701426,0.61437476,0.5680076,0.80755186,0.847044985,1.0014111,0.61324596,1.830120482,1.522876965,283.9057363,7.772891658,0.00678863,4.463854511,100914.5803,324.8520293,120.3742035,37.08323669,6.494699478,5.5,22,41,37,1.399999976,29,37,34,1.350000024,33,0.01,0.371337496,481.1097267,1001,0,Triassic Sandstone,loam,clay loam
94,Annual,332235,325805,52.825485,-3.007123,0.6359693,0.69328517,0.85057294,0.846062329,1.1790893,0.80082077,0.6140205,0.6448927,0.82090366,0.820663823,0.8973264,0.71106714,2.028641843,1.420651125,283.4562464,6.964348333,0.006673145,3.852067867,100208.9122,323.4348426,118.0521118,77.65715027,2.241098881,1.599998474,9,78,13,1.600000024,23,64,13,1.429999948,33,0.01,2.50660904,220.7467912,251,0,Triassic Sandstone,sandy loam,sandy clay loam
99,Annual,355825,319105,52.767714,-2.656152,0.45868492,0.7734339,0.8177516,0.791346488,1.008082,1.1343648,0.5050819,0.71610516,0.7326497,0.72741642,0.99888784,0.9045119,1.831653888,1.423265937,283.5311753,7.561281574,0.006673111,3.765587659,100506.0203,323.6572066,117.6608748,67.76834869,0.685847819,3.599998474,5,89,6,1.700000048,5,89,6,1.700000048,30,0.14,0.178960653,116.0637785,1001,0,Permian Sandstone,sand,sand
107,Annual,419454,172560,51.451688,-1.721421,0.94236696,0.95824116,0.97226393,0.973047108,0.98420125,0.9730763,0.9046508,0.8676438,0.9548925,0.95071582,1.0081908,0.87583756,2.106516978,1.424991458,283.4438774,8.146276078,0.006685371,4.347945887,99604.37405,321.1725091,115.4419778,141.0203552,3.681048393,4.5,19,37,44,1.409999967,0,0,0,0,550,0.015,23.71928791,148.7496959,51,0,Chalk,loam,
111,Annual,576126,301843,52.585849,0.598347,0.6128702,0.86871725,0.9170527,0.915183596,1.0200399,1.099769,0.46161544,0.918792,0.9250898,0.929122032,1.0276921,0.9852937,1.757447973,1.514748191,283.9371567,7.787020949,0.006728615,4.120896593,101269.4926,321.9906274,120.2531564,17.40144539,0.39579463,10.19999981,5,90,5,1.710000038,8,87,5,1.629999995,550,0.015,46.63534513,30.06412326,5001,0,Chalk,sand,loamy sand
116,Annual,415687,146780,51.22,-1.776759,0.74610615,0.77738994,0.8715519,0.85855553,0.9701597,0.8206546,0.03984362,0.7183148,0.84138143,0.841011955,0.84622264,0.8252495,2.053504927,1.475082859,283.9302454,8.146276078,0.006853157,3.588728295,100463.0556,323.0929493,123.968786,78.47982788,1.641875148,4.199996948,19,37,44,1.409999967,0,0,0,0,550,0.015,18.61297705,182.7381644,51,0,Chalk,loam,
117,Annual,415674,146792,51.220108,-1.776945,0.74575436,0.88512516,0.90012264,0.896947637,1.0476156,0.9691239,0.8568407,0.89374876,0.9461704,0.945690941,0.971787,0.9128507,2.053504927,1.475082859,283.9302454,8.146276078,0.006853157,3.588728295,100463.0556,323.0929493,123.968786,79.05967712,2.379065037,4.199996948,19,37,44,1.409999967,0,0,0,0,550,0.015,18.6175394,182.2749278,51,0,Chalk,loam,
118,Annual,404780,193710,51.642166,-1.932313,0.13405752,0.623212,0.76274616,0.75268178,1.0700675,1.2842104,-0.5415813,0.68778205,0.79666066,0.863489619,1.2189754,1.0904695,1.860186198,1.440753148,283.800845,7.806790904,0.006788026,3.652046548,100362.2999,323.4089062,119.5111818,83.46429443,0.191424772,0.400001526,22,42,36,1.399999976,25,41,34,1.379999995,0.1,0.06,5.988597057,113.806982,251,0,Oolites,loam,loam
128,Annual,479475,148665,51.231643,-0.863102,0.866515,0.8755014,0.9413529,0.946319398,0.97158223,0.89392114,0.7460271,0.87945205,0.8855465,0.893651204,1.0198433,1.032226,1.962705362,1.427074733,283.8851581,8.449890581,0.006808466,3.443880902,100427.2445,321.7829931,119.9607737,91.49639893,3.107840776,7,19,37,44,1.409999967,0,0,0,0,550,0.015,19.59968282,517.1250436,251,0,Chalk,loam,
131,Multiannual,572288,171659,51.41776,0.47634,-0.44177866,0.54494476,0.63565737,0.575909479,1.0031921,1.2726213,-0.23973715,0.41132116,0.4125926,0.305484319,0.99853724,0.96136314,1.649780943,1.47276504,284.2035206,8.545290384,0.006896981,3.629324914,100977.2587,322.2351621,121.569295,56.71195221,1.497074246,24.5,11,80,9,1.570000052,19,72,9,1.480000019,90,0.001,24.47339055,1074.38586,251,0,Chalk,sandy loam,sandy loam
136,Multiannual,552259,226414,51.915438,0.212382,0.82488644,0.8479201,0.9166459,0.912613539,0.9955979,0.87287474,0.6952357,0.61923486,0.8664409,0.868864027,1.002504,0.64343673,1.581106239,1.461786966,283.699007,8.170865377,0.006660219,3.701196744,100328.6079,320.6162787,118.788952,99.39503479,10.81232929,14.79999542,4,87,9,1.730000019,4,88,8,1.74000001,100,0.005,43.26085039,252.0835559,101,0,Chalk,sand,sand
139,Annual,607453,285624,52.42921,1.049995,0.60841596,0.73526156,0.8117591,0.845773056,1.0233064,0.8153159,-6.588197,0.54912937,0.6001886,0.616543321,1.1639346,1.1286911,1.687732746,1.580856464,283.7854632,7.481927803,0.00669666,5.110700672,100921.7433,320.5228896,121.5999924,51.03430939,0.415271312,0,22,41,37,1.399999976,29,37,34,1.350000024,550,0.015,80.26077029,81.06147605,5001,8.77319622,Chalk,loam,clay loam
143,Annual,552677,163876,51.353447,0.191201,0.7930653,0.8889814,0.9130329,0.924311443,1.068314,0.9902474,-0.7424872,0.49391598,0.759089,0.776515258,1.2134935,1.3905225,1.862705366,1.504126994,284.0814532,8.545290384,0.006863022,3.532449297,100730.0791,321.8434722,125.4257969,46.84046936,6.628939629,1.599998474,9,77,14,1.600000024,17,67,16,1.480000019,550,0.015,16.39938893,387.0153468,1,0,Chalk,sandy loam,sandy loam
146,Annual,433405,153605,51.280609,-1.522434,-0.1471721,0.7402723,0.8338598,0.837192115,0.9909486,1.1994356,-4.303531,0.13894266,0.68626595,0.674548441,0.98869556,1.8017912,2.277929899,1.526114043,283.2432422,8.146276078,0.006631776,5.048969182,99111.99449,319.6531516,122.9230293,200.5324402,3.674587965,18.8999939,22,42,36,1.399999976,25,41,34,1.379999995,550,0.015,34.56270198,105.1835938,1,0,Chalk,loam,loam
151,Annual,446155,152255,51.267583,-1.339817,0.88557255,0.8586638,0.9440214,0.95256595,0.99714917,0.8702536,0.8784315,0.86666155,0.9474847,0.937836035,1.0215443,0.8793474,2.112102958,1.504572999,283.6728276,8.427272862,0.006751586,4.259260917,100011.8782,321.4346801,123.1500028,104.7096481,6.08608675,9.900001526,19,37,44,1.409999967,0,0,0,0,550,0.015,37.07334892,85.92842909,1,0,Chalk,loam,
153,Annual,401936,206076,51.753367,-1.973348,0.8830257,0.86783636,0.9438515,0.950590078,1.0545884,0.89353585,0.8555205,0.78366584,0.95499206,0.955986893,0.877148,0.8277156,2.309309963,1.478261465,283.3965685,7.806790904,0.006663631,3.665536332,99620.83809,321.7031673,124.2880762,123.4022064,1.677462578,0,22,42,36,1.399999976,0,0,0,0,184,0.02,4.419534381,194.6280935,51,0,Oolites,loam,
157,Multiannual,557690,167110,51.381135,0.264566,0.39026976,0.73216355,0.8043704,0.783550475,0.99562496,0.81711805,0.49090606,0.72987044,0.8524338,0.795993401,1.0014946,1.22626,1.70640745,1.482532048,283.9003305,8.545290384,0.006804748,4.314099311,100371.1792,320.9554519,118.5579835,104.5039063,3.228269339,8.199996948,24,48,28,1.399999976,34,41,25,1.330000043,550,0.015,16.64911602,398.7543659,1,0,Chalk,sandy clay loam,clay loam
164,Decadal,334360,392220,53.422661,-2.989207,0.838107,0.9417729,0.9438843,0.928970922,0.99320364,0.9860287,-17.814638,0.23069483,0.24332713,0.239494642,0.9500734,0.87045026,2.26993428,1.4334808,283.5335003,6.877820409,0.006639741,4.460422006,101068.2013,324.0046103,114.452974,18.92000008,0.511613369,0,19,37,44,1.409999967,31,31,38,1.330000043,33,0.01,4.288917043,5253.566562,101,0,Triassic Sandstone,loam,clay loam
170,Multiannual,414935,236635,52.027922,-1.783724,0.5725105,0.8168554,0.87296045,0.870867805,1.058981,0.88200116,0.40170777,0.67448115,0.7340734,0.690790065,1.035601,0.8156707,2.201369113,1.486694874,282.6738169,8.078422874,0.006422,5.137881642,98309.42605,318.4334692,118.8840482,223.177536,4.186089993,0,22,42,36,1.399999976,0,0,0,0,20,0.0015,4.617745516,89.72379056,501,0,Triassic Sandstone,loam,
183,Annual,331455,412895,53.608095,-3.037443,0.7878286,0.84546065,0.8924124,0.893338316,0.97409505,0.892132,-0.53543556,0.7002436,0.859176,0.851513669,0.7380679,0.96240294,2.36286966,1.442798336,283.5159739,6.855202712,0.006621917,4.423502018,101012.0595,323.9741524,114.9868724,12.58535576,1.128607273,3.699999809,6,79,15,1.659999967,6,79,15,1.659999967,33,0.01,3.890955407,967.4226659,1,859.6873169,Triassic Sandstone,loamy sand,loamy sand
198,Annual,454968,202040,51.714399,-1.205771,0.5929011,0.8138228,0.8160926,0.825716301,1.0185832,1.0222459,-4.2657857,0.27543795,0.8397891,0.830155608,1.1065125,1.6985675,1.575848849,1.459395761,283.9417424,7.847316624,0.006780013,3.527071591,100750.0911,323.3797584,119.8601377,61.6640625,1.743529677,0,49,19,32,1.24000001,51,18,31,1.230000019,700,0.0005,6.364006219,1296.275839,251,0,Corallian Limestone,clay,clay
199,Multiannual,409685,343975,52.993009,-1.857154,0.7402135,0.74838746,0.8669351,0.866763553,0.97051173,0.78849894,-1.3629124,0.21224958,0.66832757,0.722375297,0.8859906,1.7053729,2.503723986,1.457611449,282.8239338,7.60476465,0.006411557,3.604560677,99361.98437,319.8677487,123.1761362,117.265274,22.43667221,0,22,42,36,1.399999976,25,41,34,1.379999995,33,0.01,0.193519238,76.27861278,51,0,Triassic Sandstone,loam,loam
201,Annual,412835,196695,51.66888,-1.815801,0.6256173,0.70205337,0.831853,0.835791303,0.94440114,0.7604036,0.7523354,0.8617127,0.881441,0.91020138,1.0260389,0.9337527,1.829846656,1.44795728,283.8558121,7.806790904,0.006794074,3.625636358,100491.2032,323.5896878,119.7354865,77.45097351,1.90690434,2.5,19,41,40,1.419999957,19,44,37,1.419999957,0.1,0.06,0.698360077,102.2323306,251,0,Oolites,loam,loam
208,Multiannual,577589,163996,51.347292,0.548667,0.6243263,0.5385885,0.83411705,0.820767616,1.0012894,0.5694405,0.49709153,0.36950374,0.84867513,0.716204673,1.0038643,0.38794512,1.92809419,1.473495068,283.9302469,7.604655088,0.006838891,4.386330236,100272.4425,320.8547403,118.0009821,77.01148224,1.07695508,0,22,41,37,1.399999976,29,37,34,1.350000024,550,0.015,20.99154549,2323.999256,251,0,Chalk,loam,clay loam
212,Annual,495770,459389,54.021611,-0.539688,0.8740547,0.89400715,0.93620586,0.954492524,0.99264395,0.9156754,0.88880295,0.8479412,0.95179063,0.968486339,0.9838538,0.85669273,2.05125958,1.430256391,282.960595,7.124206013,0.006474843,3.904746439,100454.7973,319.0859143,121.2497749,42.91136932,2.166847944,3.299999237,19,37,44,1.409999967,0,0,0,0,550,0.015,12.49834141,36.34496131,51,0,Chalk,loam,
215,Annual,539286,110151,50.874079,-0.021704,0.917986,0.87202454,0.9642154,0.967817762,0.9858895,0.8779425,0.91023487,0.81634927,0.9651558,0.950834941,1.0023777,0.81970096,2.569605697,1.515263682,284.0234199,6.292935412,0.006973302,4.154124954,100466.8641,321.1422448,128.649225,39.60405731,5.538887501,0,19,37,44,1.409999967,0,0,0,0,550,0.015,8.541541122,355.4582339,1,83.046875,Chalk,loam,
216,Annual,561311,266770,52.275407,0.362962,0.5704709,0.79700285,0.8697833,0.857138595,0.99291885,0.844435,0.36935872,0.7693526,0.8145703,0.800179438,0.99191797,0.863077,1.494304489,1.5174097,284.0416214,8.084611253,0.00674239,3.877482833,101298.374,322.4407196,120.7636216,27.78457069,3.071474552,20,8,76,16,1.610000014,8,76,16,1.116897106,550,0.015,49.22736176,337.0170208,5001,0,Chalk,sandy loam,sandy loam
227,Annual,513965,108505,50.864826,-0.381931,-0.20899594,0.5858075,0.6102661,0.636383243,0.99547064,0.8598502,-1.3147843,0.2112692,0.4202066,0.522228279,0.9907938,0.4653502,2.324151147,1.462951549,283.8610151,6.292935412,0.006891824,4.890391678,100144.55,320.4711682,119.0361029,128.1636658,5.773172379,40.90000153,19,37,44,1.409999967,31,31,38,1.330000043,550,0.015,19.05303409,897.953891,1001,0,Chalk,loam,clay loam
230,Annual,418175,167485,51.406099,-1.740086,0.8501554,0.92625886,0.9267427,0.941487314,1.002696,0.9920102,0.76273876,0.7614036,0.89509445,0.893762979,0.99494267,0.7857637,2.221851037,1.394601764,283.3169646,8.146276078,0.006652855,3.592794117,99324.95113,320.5073551,118.1628287,165.2292175,3.182320356,0,22,41,37,1.399999976,29,37,34,1.350000024,550,0.015,20.92693362,160.3575095,51,0,Chalk,loam,clay loam
232,Annual,507065,102705,50.814006,-0.481634,0.6634629,0.67558146,0.8389473,0.857660691,1.0472548,0.72237486,0.46688342,0.7267129,0.84055626,0.853414396,1.1081173,0.8061611,1.974260677,1.496369762,284.4840557,6.292935412,0.007084656,4.128549653,101398.7209,323.3536124,123.477586,7.614554882,0.125360832,0.700000286,24,47,29,1.389999986,34,39,27,1.330000043,550,0.015,21.63607317,1581.954882,1001,0,Chalk,loam,clay loam
233,Annual,621914,158529,51.282648,1.180793,-0.26451182,0.32990247,0.8259251,0.824865065,0.8161487,1.6204338,0.13496035,0.46156305,0.82864404,0.787860143,1.0798132,1.504173,1.736418397,1.49827787,284.4450618,6.701862052,0.00708118,3.875321893,101151.4296,323.065309,124.9962449,5.79953146,0.209874511,1.899999619,22,41,37,1.399999976,29,37,34,1.350000024,550,0.015,39.74744827,195.4747745,1001,0,Oolites,loam,clay loam
234,Decadal,406085,343255,52.986589,-1.9108,0.32078344,0.391769,0.57321703,0.494205208,0.9977885,0.56664735,-3.2434735,0.2835657,0.3760587,0.481251321,0.9651994,0.64962584,2.552354876,1.476330685,282.9025455,7.60476465,0.00643657,3.609623992,99509.68715,320.2875155,123.919769,109.832901,31.67957115,0,20,42,38,1.409999967,20,45,35,1.419999957,33,0.01,0.342651929,135.2234448,51,0,Triassic Sandstone,loam,loam
246,Multiannual,463335,389875,53.401896,-1.04886,-0.2030015,0.25175416,0.34771538,0.322986075,0.97676265,0.63413805,-0.35613346,0.5165569,0.5795581,0.39768507,0.98887616,1.2383834,1.661719609,1.423154573,283.5438225,7.156845677,0.006591239,3.660943283,101279.6898,322.4986397,116.1553673,11.50585938,4.294807911,0,5,89,6,1.700000048,5,89,6,1.700000048,33,0.01,0.220188851,222.9472379,2501,0,Triassic Sandstone,sand,sand
248,Annual,501050,457019,53.999313,-0.459914,0.8042606,0.8160292,0.9153003,0.927331948,0.95979655,0.841714,0.40389383,0.5737524,0.6980677,0.776024014,1.0722134,0.70792377,1.826998907,1.430029672,283.1592256,6.475027417,0.006537645,3.93904966,100689.3211,319.9696522,119.9815325,19.38921928,0.258103907,1.700000763,22,41,37,1.399999976,29,37,34,1.350000024,550,0.015,16.69321431,148.3573323,51,0,Chalk,loam,clay loam
253,Annual,554105,170672,51.414123,0.214639,0.7561251,0.87674636,0.8947481,0.904056121,1.0158956,0.9378659,0.18897098,0.79613924,0.7996725,0.798053684,1.034321,1.0158193,1.667907995,1.434214513,284.1867407,8.545290384,0.006879809,3.55282585,100970.786,322.3915922,117.9320733,22.91054726,0.499783307,0,5,90,5,1.710000038,8,87,5,1.629999995,550,0.015,11.64140807,1362.177435,1,0,Lower Greensand,sand,loamy sand
263,Annual,524940,203960,51.720449,-0.192679,0.72518337,0.7833633,0.8848543,0.875863654,0.993878,0.81660086,0.35213792,0.6198799,0.8059473,0.743115081,0.98780566,0.67337215,1.737951805,1.493783501,283.745483,7.941128241,0.006694012,4.305767121,100315.4073,321.151896,117.6734909,110.5442734,4.990694523,29.09999847,22,41,37,1.399999976,29,37,34,1.350000024,100,0.005,28.83197276,683.1850395,101,0,Chalk,loam,clay loam
275,Multiannual,508420,211120,51.788235,-0.429499,0.86099654,0.85409415,0.9300609,0.921999567,1.0014887,0.8719582,0.8680686,0.93091476,0.95895976,0.965483067,0.99347615,0.94481134,1.724698797,1.529457484,283.5752551,7.941128241,0.006640968,4.289075075,100033.6551,320.7405034,121.6938776,127.1229324,2.813300133,11.40000153,24,48,28,1.399999976,34,41,25,1.330000043,550,0.015,30.84269048,797.5709818,101,0,Chalk,sandy clay loam,clay loam
278,Annual,547208,101122,50.790978,0.08719,0.47867906,0.71219546,0.7684549,0.717259991,1.0131989,0.8295794,-0.09636545,0.6957798,0.7330241,0.711135801,1.0264798,0.85657173,1.995673604,1.422240028,284.3036907,6.103997887,0.007105243,4.15025643,100978.8102,322.36978,120.7098002,8.557402611,4.328362465,0,22,42,36,1.399999976,25,41,34,1.379999995,550,0.015,11.71584538,732.0786994,1,0,Chalk,loam,loam
284,Annual,455860,117070,50.950362,-1.20616,0.50578606,0.6027273,0.72253364,0.77134462,1.1756368,0.7764143,0.34613144,0.11281955,0.7445683,0.758642856,1.8470355,0.93369925,2.323548743,1.470149274,284.2587951,6.406078896,0.006962699,3.451858992,101014.1297,323.2985309,124.2981081,30.26263237,3.686888218,0,19,37,44,1.409999967,31,31,38,1.330000043,520,0.005,46.46935319,247.4097858,101,0,Chalk,loam,clay loam
295,Annual,432275,186275,51.574418,-1.535669,0.70779824,0.68166053,0.85422075,0.884605729,1.0036544,0.7170248,0.7110554,0.7666122,0.84805423,0.877656913,1.0044947,0.8229066,1.84129244,1.426969731,283.2078569,7.806790904,0.006594962,4.317875158,99130.86745,320.05395,115.5509462,203.5362396,0.626265943,17,22,41,37,1.399999976,29,37,34,1.350000024,550,0.015,21.10739165,72.85110005,51,0,Chalk,loam,clay loam
299,Multiannual,629311,331030,52.827962,1.402414,0.44014305,0.7290506,0.737325,0.723505604,1.014029,0.9350535,-1.65978,0.5038315,0.77462435,0.759608082,1.0604748,1.4378808,1.807612269,1.575435057,283.7519963,7.324315532,0.006775521,5.631958328,101165.4517,320.6767552,123.6974491,17.10412979,1.85874331,4.700000763,11,80,9,1.570000052,19,72,9,1.480000019,400,0.075,98.26214746,252.6477799,1001,28128.38281,Crag,sandy loam,sandy loam
310,Annual,356005,320305,52.778515,-2.653646,0.38323545,0.6866831,0.8174434,0.836349973,1.017584,1.2540369,0.16698056,0.8505797,0.8912831,0.894731063,1.050762,1.0890574,1.856790805,1.422786295,283.5141609,7.561281574,0.006667506,3.764130154,100479.1393,323.5808418,117.6836588,63.30538559,2.48537755,3.200000763,9,77,14,1.600000024,17,67,16,1.480000019,30,0.14,0.881883815,78.52236149,1001,0,Permian Sandstone,sandy loam,sandy loam
313,Multiannual,379555,275845,52.380246,-2.301773,0.4306199,0.57352227,0.70315343,0.705174572,1.0291895,0.69518435,-1.3956461,0.011962175,0.014239542,0.008105493,1.0415537,1.0526179,1.933077763,1.466112988,283.8693115,7.772891658,0.006776392,3.724894373,100927.9804,324.841394,120.1962058,35.30760574,4.092895031,3.799999237,10,75,15,1.580000043,15,68,17,1.50999999,30,0.14,1.007688316,878.0579674,251,0,Unallocated to aquifers,sandy loam,sandy loam
315,Annual,544838,111828,50.887786,0.057817,0.62410486,0.6904589,0.83893657,0.878218867,1.2116919,0.84169316,0.5819135,0.7377322,0.82928497,0.874795058,1.1975257,0.9750012,2.44671413,1.393986449,284.2824181,6.103997887,0.007056984,3.407119551,100942.9273,322.3684698,120.4459119,22.56301117,1.283045888,1.900001526,22,42,36,1.399999976,25,41,34,1.379999995,550,0.015,2.993495964,245.9796552,1,0,Chalk,loam,loam
328,Multiannual,470625,399765,53.489853,-0.937017,0.54818857,0.71369195,0.7724215,0.772407458,0.9513139,0.8332388,-1.4116821,0.38332886,0.3944298,0.192978265,0.88892317,1.035074,1.683515882,1.482199822,283.537141,7.722836944,0.006592387,4.449299814,101366.8238,322.3449434,117.1637496,0.807346106,0.156971052,0.5,10,76,14,1.580000043,26,60,14,1.409999967,33,0.01,4.659315238,127.2376673,2501,0,Triassic Sandstone,sandy loam,sandy clay loam
334,Multiannual,453765,173045,51.453837,-1.227613,0.81992346,0.81895655,0.9116758,0.910944441,0.96281195,0.84640294,0.5742898,0.8276562,0.88232505,0.892828507,0.91656965,1.0943135,1.91686747,1.469234886,283.8923237,8.427272862,0.006791588,3.506018638,100550.2343,322.7216677,122.2366098,74.31488037,0.448367774,0,51,17,32,1.220000029,52,19,29,1.230000019,550,0.015,20.22135305,159.8698208,51,0,Chalk,clay,clay
341,Multiannual,460046,422932,53.699368,-1.091986,0.8841054,0.91447777,0.9557972,0.908289583,0.96319026,0.93671405,-16.276525,0.094619334,0.32818922,0.415476272,1.1733785,1.5816638,1.699780942,1.469464217,283.4153874,7.170043959,0.006552165,4.421662555,101315.482,321.8775626,117.0677505,4.519355297,3.794411659,0,21,39,40,1.399999976,21,41,38,1.399999976,33,0.01,0.280319648,106.6328754,251,0,Triassic Sandstone,loam,loam
343,Annual,443416,173940,51.46277,-1.376432,0.9487497,0.95159495,0.9749608,0.979516446,1.00603,0.959016,0.8397174,0.9288986,0.93550754,0.944430147,1.0166392,1.024886,1.853176346,1.45295871,283.6706347,8.427272862,0.006732923,3.526985435,100105.8303,321.8490857,121.9435778,110.2136612,5.429123878,0,24,48,28,1.399999976,34,41,25,1.330000043,550,0.015,29.98477362,62.45016797,51,0,Chalk,sandy clay loam,clay loam
344,Annual,598759,286938,52.444235,0.923082,0.004732311,0.2739554,0.8845265,0.907204107,0.93485755,1.7138424,-0.5044327,0.11307198,0.9399687,0.928685408,1.1322643,1.874961,1.745345014,1.540011483,283.9733492,8.134556528,0.006744283,4.265089877,101340.7304,321.5904962,122.052391,18.97187424,0.975905776,3.700000763,5,90,5,1.710000038,8,87,5,1.629999995,550,0.015,71.51354397,59.80272818,5001,0,Chalk,sand,loamy sand
352,Multiannual,381095,299785,52.595518,-2.280517,0.7518487,0.805327,0.86826855,0.851891905,1.0013338,0.8566748,0.57938623,0.7373156,0.7699052,0.814804123,1.0013335,0.8732832,1.861719604,1.41517515,283.5336977,7.783296916,0.006662363,3.701799681,100390.3112,323.3817917,116.4651526,94.55975342,1.816493988,12.70000458,9,77,14,1.600000024,17,67,16,1.480000019,33,0.01,1.262120573,209.216954,1001,0,Triassic Sandstone,sandy loam,sandy loam
357,Annual,461048,132026,51.084309,-1.129802,0.8765156,0.92674106,0.9452895,0.959901306,1.0231032,0.95710766,0.78208053,0.88486594,0.8947464,0.902529572,1.0136247,0.95537144,2.362486305,1.439690307,283.9573218,8.427272862,0.006853171,3.456072194,100504.2479,322.1283251,122.053179,80.40840912,3.812104464,1.899993896,19,37,44,1.409999967,0,0,0,0,550,0.015,40.66985296,93.507419,1,0,Chalk,loam,
365,Annual,522055,361935,53.140583,-0.176762,0.35427672,0.70716214,0.7548603,0.79251003,1.0325127,1.1568638,-0.19520652,0.74747324,0.8136941,0.79619763,1.1530559,1.0750685,1.71056955,1.510949407,283.6435902,7.04030681,0.0066459,4.650767537,101197.41,322.0047944,118.5167504,15.57534409,0.82957226,0,9,80,11,1.600000024,22,68,10,1.450000048,0.1,0.02,14.87463534,131.9030205,751,0,Oolites,loamy sand,sandy clay loam
366,Annual,522135,361785,53.139217,-0.175624,0.33599776,0.7796485,0.837132,0.847156754,0.92687297,1.1291633,0.7391105,0.8729904,0.88323635,0.878130986,1.0206462,1.0455196,1.717524644,1.514826184,283.6325227,7.04030681,0.006643581,4.657171307,101175.2153,321.9358792,118.9659057,14.74739456,0.721139789,2.199999809,9,80,11,1.600000024,22,68,10,1.450000048,0.1,0.02,14.99186046,134.0513054,751,0,Oolites,loamy sand,sandy clay loam
367,Annual,522355,362345,53.144198,-0.172123,0.26281,0.6478981,0.8474035,0.866809152,1.0198358,1.3167039,0.41573447,0.7171495,0.7184167,0.840045619,1.0034039,1.0265317,1.732858706,1.509167278,283.5961297,7.04030681,0.006633912,4.659551922,101110.3846,321.767395,118.6720777,20.8289299,1.751345158,9.699999809,9,80,11,1.600000024,22,68,10,1.450000048,0.1,0.02,15.06340768,124.9738445,751,0,Oolites,loamy sand,sandy clay loam
369,Annual,522305,363505,53.154631,-0.172428,0.057938516,0.65371954,0.756247,0.755282493,1.188854,0.842431,0.34308898,0.54116213,0.606732,0.663390961,0.9949423,0.7636842,1.74403067,1.504397205,283.5876897,7.04030681,0.006632106,4.6619321,101102.6365,321.7311186,118.2406421,18.5412426,0.337021559,2.599998474,9,78,13,1.600000024,23,64,13,1.429999948,0.1,0.02,14.78657318,107.8357307,751,0,Oolites,sandy loam,sandy clay loam
372,Annual,556267,263365,52.246275,0.287521,0.67963904,0.8801733,0.88078153,0.882590674,1.0098554,0.9930554,0.7668729,0.8389399,0.8998666,0.833603785,0.9943852,0.8739782,1.478368019,1.493455522,284.0769515,8.084611253,0.006751884,3.836121728,101352.3701,322.6828106,118.5305032,15.38433552,1.381528258,13.50000095,10,82,8,1.590000033,17,75,8,1.5,550,0.015,46.73096157,129.179411,5001,0,Chalk,loamy sand,sandy loam
