No,Wavelet transform,easting,northing,lat,long,NSE_train,KGE_train,Pearson_r_train,Spearman_r_train,Mean_ratio_train,STD_ratio_train,NSE_test,KGE_test,Pearson_r_test,Spearman_r_test,Mean_ratio_test,STD_ratio_test
1527,Annual,502901,453499,53.967323,-0.432875,0.71398246,0.861817,0.888301,0.878168661,1.0171983,1.0795165,-0.100840926,0.5447794,0.69552803,0.763179854,1.0790774,0.67095935
1530,Multiannual,533558,236982,52.015192,-0.055236,0.85521066,0.8015276,0.9352435,0.936325009,0.9957324,0.8124378,0.76978356,0.80404687,0.88591456,0.842103023,0.99458253,0.84077466
1531,Multiannual,496755,138955,51.141693,-0.618294,0.7389896,0.77494586,0.8604971,0.853614267,0.9988141,0.82340276,0.66135633,0.6080346,0.8382493,0.829804339,0.9949087,0.64300287
1532,Annual,406590,171730,51.444518,-1.906561,0.94715804,0.9297533,0.97409105,0.976085661,1.0038017,0.9348168,0.9413764,0.9100644,0.9720577,0.97157022,1.0042585,0.9146216
1534,Multiannual,452305,81855,50.63405,-1.261766,0.6740036,0.69557613,0.8267415,0.81402145,1.0031027,0.74970984,0.52239966,0.70299166,0.8730621,0.857410063,0.97788525,0.73239774
1539,Annual,418960,200040,51.698783,-1.727056,0.395213,0.6896024,0.8294735,0.829403305,1.067243,1.2505,-0.47532415,0.5387057,0.6000363,0.644538063,1.1114239,1.2010237
1548,Annual,381085,196695,51.668702,-2.274895,0.44602835,0.6257805,0.6801604,0.723375524,0.99875313,0.80573124,0.54033434,0.66819847,0.74226487,0.75384183,1.0035231,0.79107094
1550,Annual,402463,115033,50.934736,-1.966314,0.9072693,0.9036646,0.9532645,0.965315855,0.99898964,0.9157668,0.9423932,0.9171478,0.9726282,0.970592159,0.99493355,0.9219644
1562,Multiannual,500079,191108,51.609914,-0.556121,0.95144504,0.95405614,0.97685754,0.972897873,1.0189909,0.96514916,-0.12008119,0.526807,0.6416169,0.614804724,0.9503941,1.3049811
1584,Annual,455355,137395,51.133159,-1.210249,0.908852,0.94900787,0.96071374,0.966384059,0.99764514,0.9675783,0.7033909,0.82419413,0.9397638,0.942551094,0.9927202,0.8349972
1591,Annual,426035,105775,50.850909,-1.631527,0.6097361,0.8091042,0.810827,0.832339532,1.0238937,0.9908437,0.45013905,0.571539,0.7983969,0.850050362,1.0839255,0.6313674
1597,Annual,477825,116540,50.943054,-0.89364,0.60146195,0.7582453,0.7868639,0.84790169,0.99857086,0.8859126,-0.4094261,0.52836764,0.73343796,0.818773842,0.99451894,1.3890446
1600,Multiannual,596989,163608,51.33742,0.826676,0.09130323,0.53238916,0.53513974,0.526782916,0.97120136,0.958348,-0.60803056,0.4723366,0.49897,0.490388979,1.16079,0.9607031
1602,Annual,496929,483556,54.238522,-0.514255,0.86166,0.8335229,0.9326601,0.952715298,0.99784535,0.8477662,0.79965365,0.73966366,0.9215281,0.937507169,1.0098797,0.7519692
1605,Annual,429938,172448,51.450226,-1.57056,0.85587895,0.85857326,0.9332214,0.943866986,0.99832493,0.87534404,0.8241019,0.7966311,0.93370235,0.935486631,1.0021586,0.8077541
1614,Multiannual,552369,169622,51.405157,0.189244,0.8229809,0.79264003,0.91970086,0.913474991,0.99761146,0.808835,0.42169863,0.49594265,0.74090576,0.717902411,1.007025,0.56768775
1630,Annual,422455,321655,52.791991,-1.668443,0.56337917,0.7635896,0.77218074,0.739316314,1.0076573,0.9373175,0.505314,0.6572783,0.7234633,0.738885829,1.0120382,0.79791266
1641,Decadal,412762,203418,51.729329,-1.816613,0.7492319,0.7579973,0.8693204,0.870024129,1.0029075,0.79633486,-1.411871,0.10883784,0.38227725,0.336487616,0.9086875,0.3641932
1647,Annual,445410,164780,51.380257,-1.348902,0.8920941,0.90464306,0.95130897,0.959824502,0.99662864,0.9180813,0.7479672,0.6399534,0.9465083,0.940781788,0.9928264,0.6440218
1650,Annual,414445,171495,51.442261,-1.793548,0.88075817,0.8494469,0.9425008,0.956149877,0.9985827,0.8608669,0.75629306,0.71207213,0.89175546,0.888895064,1.0052811,0.73324627
1653,Annual,465665,148295,51.23007,-1.060931,0.84421396,0.8454983,0.92106897,0.93709715,0.99812084,0.86719555,0.87539303,0.8293001,0.94222456,0.954146942,1.001884,0.8393864
1654,Multiannual,346163,361198,53.145181,-2.806349,0.89800894,0.9092891,0.9479301,0.926084468,0.9988339,0.92573345,-2.2447722,0.03520322,0.37494856,0.410025195,1.0255061,1.7345161
1655,Annual,535222,156951,51.295633,-0.06193,0.98343045,0.9493863,0.99296093,0.992908023,1.0121555,0.9513746,0.70126426,0.8605673,0.89032763,0.877932935,1.085881,1.0061575
1656,Annual,521616,107233,50.851836,-0.273684,0.8821681,0.881263,0.94189227,0.935739121,0.99732846,0.89648813,0.8568231,0.9336839,0.94304526,0.920608144,0.9930798,0.96674275
1659,Annual,416320,129765,51.066985,-1.768461,0.8841989,0.89882994,0.94162405,0.952781843,1.0028381,0.9174209,0.43278533,0.8223058,0.83122873,0.776174236,1.0258204,0.9507599
1661,Multiannual,380635,264765,52.280676,-2.285265,0.85505724,0.8572066,0.92613995,0.920121518,0.99886215,0.8777987,0.69401836,0.85355735,0.8541154,0.900522718,1.0046382,1.0119021
1662,Annual,430805,276665,52.387144,-1.548793,0.7934364,0.7772827,0.8958722,0.90467971,1.0019642,0.80313396,0.44101232,0.68867993,0.7060374,0.579529781,0.9907645,0.89791834
1663,Multiannual,435299,490365,54.307657,-1.458992,0.7726252,0.8499497,0.88064593,0.889497783,0.9988655,0.90907186,0.6489935,0.8588535,0.8590528,0.874466215,1.0054005,0.99480313
1664,Annual,637732,320410,52.729029,1.519457,0.4305336,0.5769822,0.6751834,0.712902826,1.0997537,0.7480347,-0.6614362,-1.6949787,0.7502898,0.809669861,3.6687667,0.71995044
1676,Annual,636748,321307,52.737509,1.50556,0.44397646,0.7329237,0.7602521,0.769035576,1.0197794,1.1160252,0.2447555,0.6947204,0.7460511,0.766843202,0.88007474,0.88032746
1682,Annual,495485,451916,53.954521,-0.546377,0.82269967,0.8194509,0.9114838,0.931993003,0.9945892,0.84273124,0.75045025,0.6868799,0.89107317,0.936736959,1.0100235,0.7066086
1684,Multiannual,439488,465767,54.086294,-1.397836,0.8827768,0.93790245,0.94123244,0.944990559,1.0036043,0.9802666,0.22963232,0.65522516,0.7163005,0.627597014,0.96429986,0.8073632
1688,Multiannual,593620,163880,51.341019,0.778518,0.61340606,0.6181314,0.80763775,0.811622133,1.1961895,0.7348009,-0.056328893,-0.19102263,0.81089747,0.785508875,2.166256,0.84945226
1689,Annual,506716,225249,51.915548,-0.449837,0.9289287,0.9156301,0.9660605,0.96674525,1.0094743,0.92334175,0.8288151,0.94513535,0.9569845,0.933625314,1.0325494,1.0100187
1696,Annual,460435,228545,51.952115,-1.122029,0.87544686,0.8533667,0.9385974,0.938285466,1.0014876,0.86685103,0.8277279,0.76030463,0.9521001,0.941878864,1.0162277,0.76570135
1700,Multiannual,540123,130835,51.05976,-0.001855,0.8594144,0.89256716,0.92814666,0.929084528,1.0092891,0.9206752,0.6604839,0.6768843,0.8260671,0.79935528,1.0164934,0.7281943
1701,Multiannual,540122,130853,51.059922,-0.001862,0.8870764,0.9036209,0.94203997,0.943289051,1.0000789,0.9229976,0.75188696,0.75417125,0.87687576,0.874920114,1.0111675,0.7875219
1703,Annual,473005,149645,51.241317,-0.955552,0.9330882,0.92438924,0.9688299,0.971093279,0.996569,0.9311993,0.8907368,0.9039098,0.9498357,0.92471315,0.9958117,0.91815156
1707,Multiannual,565833,233458,51.97484,0.412956,0.89422834,0.90034395,0.94622475,0.936580015,0.99531144,0.91622937,-2.7438493,-0.27443016,-0.26337028,-0.32146251,1.1578549,1.0561234
1715,Annual,455455,152955,51.27305,-1.20642,0.93726516,0.9343858,0.9684787,0.974162815,0.99976104,0.94245404,0.8789202,0.9101299,0.973956,0.970319544,1.0167499,0.91563344
1717,Annual,375635,260005,52.237683,-2.358208,0.77497053,0.7566265,0.88751066,0.907243608,1.0016385,0.7841913,0.7838521,0.761145,0.9252189,0.934372362,1.0068711,0.77325916
1718,Annual,438304,479298,54.207985,-1.414222,0.7828717,0.75446326,0.8919149,0.893663741,0.99912775,0.7795361,0.65285504,0.72874826,0.92654425,0.923001216,0.90926194,0.75515854
1720,Annual,640904,309543,52.630126,1.558395,0.740615,0.7127896,0.86972225,0.88258412,1.0021195,0.7440478,0.7536024,0.7373626,0.89953446,0.928986426,0.8597535,0.80197465
1727,Multiannual,606321,156838,51.27332,0.956551,0.799744,0.7870934,0.91500556,0.88216185,0.99403936,0.80488604,0.49478596,0.4845302,0.79969543,0.740556735,0.9891265,0.52516454
1731,Annual,597150,285332,52.430398,0.898493,0.9377442,0.8167786,0.9823843,0.985282238,1.0036938,0.8176661,0.85253954,0.7784489,0.9353316,0.958028912,1.0065619,0.7881999
1737,Multiannual,445945,175525,51.476821,-1.339826,0.9589998,0.9132252,0.98157084,0.982003115,0.9952408,0.9153387,0.82554615,0.8271889,0.9122884,0.902056932,1.0171973,0.85209966
1741,Annual,625875,329165,52.812675,1.350218,0.79042387,0.87522376,0.8937093,0.909656563,0.9822623,0.93710065,0.7608403,0.8567835,0.88954985,0.886453849,0.9636726,0.9163851
1745,Annual,556213,118826,50.947706,0.222406,0.79452074,0.7834716,0.89543355,0.914190062,0.9994431,0.81039566,0.756677,0.61100537,0.92917,0.919415348,1.0097331,0.61763257
1753,Annual,463255,128155,51.049266,-1.098973,0.94215083,0.9281474,0.9713599,0.974980267,1.0001296,0.9341024,0.928055,0.90436995,0.9743657,0.976437899,1.0125813,0.9087332
1778,Decadal,444510,462273,54.054485,-1.321583,0.8311231,0.90749854,0.9142178,0.905824432,1.0042384,0.9656517,-2.2084262,0.67655146,0.90298915,0.845612488,1.0860866,1.2963121
1780,Annual,491819,459686,54.024997,-0.599884,0.8623712,0.8391973,0.93236995,0.958806821,0.9969082,0.8541436,0.7758357,0.7525437,0.8996652,0.917655574,0.984554,0.7743256
1782,Annual,443505,135305,51.115387,-1.379846,0.93830955,0.9126528,0.9705683,0.973896062,0.9976733,0.91779375,0.7724123,0.84947413,0.8957243,0.907639541,0.9907359,0.8918393
1788,Annual,424905,125805,51.031071,-1.646215,0.87736267,0.7908123,0.94890183,0.953026377,0.999906,0.7971496,0.8480493,0.72227037,0.9484062,0.947327475,0.9992834,0.72710615
1789,Multiannual,571354,156528,51.282116,0.455641,0.7928723,0.79734516,0.8936436,0.88442422,1.0103712,0.8278114,0.53703994,0.83206296,0.8637177,0.847625277,0.9361512,0.9254849
1791,Annual,519850,105990,50.841032,-0.299166,0.82296157,0.8369658,0.9082067,0.921199565,0.9997884,0.8652653,0.83093584,0.9143476,0.94312394,0.937678332,1.0064653,0.9362882
1795,Multiannual,377465,338825,52.946322,-2.336804,0.8367125,0.8702923,0.9162893,0.918856601,1.0032326,0.9009756,0.25721145,0.6275923,0.6276095,0.74499777,0.9991447,0.9965361
1797,Multiannual,335005,324295,52.812254,-2.965719,0.48868078,0.6279825,0.72757775,0.726649837,1.0403209,0.74988824,0.3445086,0.69245183,0.7472342,0.760771499,0.9803066,1.1740986
1805,Annual,404186,192900,51.634888,-1.940907,0.75268507,0.7786047,0.87344754,0.896699938,1.0387596,0.822525,0.6983299,0.6658802,0.9306933,0.960845215,1.1843691,0.7301107
1809,Annual,365225,324185,52.814068,-2.517383,0.87857664,0.876293,0.9385727,0.940586823,1.0023695,0.89265084,0.89032716,0.8540101,0.95809275,0.958850474,1.020946,0.8617347
1810,Annual,498238,455196,53.983476,-0.503383,0.79362607,0.7582706,0.8999512,0.919145879,1.0310718,0.78215283,0.79039925,0.7951008,0.8956543,0.903308805,1.0459032,0.82974106
1812,Multiannual,454645,169905,51.425522,-1.215433,0.8316921,0.86571395,0.9165333,0.9383445,0.9979241,0.8948263,-9.681627,0.78459704,0.7881466,0.798279846,0.96165156,0.99322253
1816,Annual,405026,195364,51.657035,-1.928735,0.19131088,0.46742845,0.88004005,0.883183426,1.3011348,1.4225789,-2.6789985,-0.18185472,0.77472574,0.762159958,1.9997314,1.5887356
1820,Annual,467365,386475,53.370841,-0.98898,0.81186116,0.8859367,0.9019375,0.896702858,0.99956167,0.9417459,0.71237373,0.8441559,0.9364565,0.917079092,0.984408,1.1414506
1821,Annual,425007,135427,51.117586,-1.644098,0.89749056,0.8997689,0.94977885,0.973005577,0.99510175,0.913397,0.8400628,0.86892843,0.91926664,0.941972411,0.99572855,0.8968323
1855,Annual,550746,249846,52.126362,0.200711,0.8866962,0.84826076,0.9457714,0.953127954,0.9992022,0.8582851,0.6950332,0.86105216,0.93861425,0.937638802,0.97779995,0.87734157
1857,Annual,599915,288303,52.456068,0.940883,0.87427354,0.8226564,0.9423973,0.953571604,0.9941046,0.8323774,0.86793023,0.94914067,0.96508193,0.936557404,1.0301595,0.9786056
1861,Annual,551254,116146,50.924945,0.150755,0.7429708,0.7195157,0.8702886,0.876172382,1.0076313,0.75142825,0.54398173,0.45432657,0.8402404,0.834004835,1.1430278,0.4982239
1867,Annual,449015,356045,53.099352,-1.269416,0.71102434,0.72158784,0.84697664,0.889232218,0.99970543,0.7674133,0.66262734,0.7279815,0.83640516,0.898241938,0.9876091,0.7830283
1871,Annual,479680,112375,50.905356,-0.868151,0.9603602,0.91879165,0.9819282,0.981647481,1.0030984,0.9208888,0.8934998,0.8390064,0.9567605,0.944950204,1.0280095,0.84747225
1873,Annual,421825,360715,53.143128,-1.675166,0.83418596,0.8826013,0.9134231,0.921714193,1.0004661,0.9207121,0.85879904,0.82673633,0.931184,0.921678206,0.99934626,0.8409904
1878,Annual,438255,131155,51.078445,-1.455284,0.9482239,0.9477626,0.9748961,0.976655387,0.99691707,0.9542944,0.8576962,0.86907494,0.9510782,0.934959866,0.98730713,0.8792241
1880,Annual,439900,165520,51.387323,-1.427986,0.96191853,0.9276179,0.98224103,0.979761075,1.0034511,0.9299154,0.8653507,0.7521322,0.96207416,0.973949338,1.0259182,0.75642616
1882,Annual,374483,95227,50.756071,-2.363102,0.66695595,0.738306,0.8969543,0.893722699,1.0867527,1.2243708,0.6018603,0.70477724,0.88551486,0.892927519,1.0920026,1.2561033
1885,Multiannual,383645,268355,52.313049,-2.241321,0.7240144,0.75210756,0.86025286,0.824510104,0.9965271,0.79528284,-0.642298,0.007812619,0.092669845,0.174420495,1.0147831,0.5987909
1886,Annual,490093,101370,50.80489,-0.722799,0.86304045,0.80693257,0.9365944,0.935005156,1.0058374,0.8177356,0.59719366,0.6418782,0.8722265,0.882136811,1.3336489,0.97541153
1892,Decadal,470355,376585,53.28157,-0.946242,0.9290347,0.92179894,0.96456146,0.962083626,0.9989509,0.9302987,-8.772838,0.6526984,0.69393504,0.708965438,1.0453895,1.1577485
1893,Annual,419100,199350,51.692575,-1.725068,0.49121028,0.7829642,0.81563467,0.803023101,1.0453538,1.1051614,-0.64315236,0.63363314,0.66683376,0.697973864,1.1269547,1.0843177
1898,Annual,432905,146255,51.21455,-1.530276,0.9427102,0.9325707,0.97152823,0.976841239,1.0008688,0.9388833,0.80830944,0.91921043,0.92617774,0.926560894,1.0134251,0.9700508
1903,Annual,510555,106575,50.848139,-0.430949,0.8485734,0.8095513,0.9275954,0.934752054,0.9980226,0.8238629,0.6530703,0.5651655,0.9018993,0.93833742,1.0168898,0.57671297
1907,Annual,413185,174495,51.469266,-1.811566,0.8408586,0.78671205,0.9316429,0.927017086,0.99525756,0.7980185,0.85714406,0.7100041,0.9577032,0.9458642,1.0006388,0.71310604
1911,Multiannual,591032,287808,52.4548,0.810037,0.9295147,0.8820262,0.9681861,0.958714328,0.98541176,0.88733774,0.709412,0.7000115,0.9450186,0.940415809,0.89516,0.7243581
1921,Annual,392285,201345,51.710778,-2.113052,0.83656377,0.8425446,0.91960025,0.948503633,0.99818975,0.8646313,0.78548634,0.69747907,0.9123089,0.929018564,0.9981645,0.7104734
1922,Annual,442635,168294,51.412066,-1.388352,0.7156379,0.75391114,0.8469273,0.871776076,1.00037,0.8073138,0.7994574,0.73657787,0.9207915,0.935906128,1.0047882,0.74881536
1928,Annual,504530,459412,54.02012,-0.406026,0.8995505,0.88657796,0.95033467,0.949134744,0.9970156,0.8980741,0.813292,0.74500656,0.92306113,0.919678217,1.0092692,0.7570682
1937,Multiannual,308909,111826,50.898699,-3.296684,0.8795909,0.9286843,0.9383924,0.937851774,1.0009176,0.96409166,0.20684737,0.6671411,0.68448675,0.642358481,1.008082,1.1057459
1948,Annual,548880,102726,50.804966,0.111545,-1.179935,0.631196,0.6657504,0.577179751,0.9953197,0.84420836,-0.51597404,0.08823049,0.2757553,0.325677159,0.996762,0.44612125
1952,Multiannual,545340,226750,51.920304,0.112,0.9188845,0.89356583,0.9604728,0.952280767,0.99944496,0.90117973,0.8548881,0.8083109,0.9317217,0.915482369,0.99855745,0.8208896
1954,Annual,429571,178713,51.506575,-1.575319,0.92833316,0.9147246,0.9644121,0.972079993,0.9997893,0.922506,0.9114629,0.9183955,0.95591724,0.959838156,0.9940414,0.9315861
1955,Annual,359615,323015,52.803158,-2.600468,0.9284566,0.8727075,0.96801984,0.960254724,0.9975723,0.8768161,0.75222516,0.72435737,0.88399374,0.883541282,0.9838872,0.7504787
1956,Multiannual,451475,79785,50.61551,-1.273788,0.66887367,0.82366157,0.8299098,0.811951312,1.0030047,0.95357645,0.28915006,0.73603666,0.8554553,0.837440939,1.0410371,0.78297865
1962,Annual,553810,163780,51.352279,0.207418,0.8132913,0.7996014,0.90669465,0.915646234,1.0033573,0.8226803,0.7816218,0.8277237,0.9440776,0.926287369,1.0223019,0.8385867
1963,Annual,601285,277705,52.360416,0.954648,0.84651196,0.92197835,0.9225638,0.923713829,1.00006,0.9904634,0.63945794,0.86208034,0.8637401,0.880262749,1.0109693,0.98170775
1964,Multiannual,582923,165092,51.355446,0.625737,0.88677037,0.8730463,0.94379365,0.933682196,1.0013144,0.8861746,0.46284014,0.4786175,0.7883436,0.757825417,1.0166898,0.52380425
1970,Multiannual,440478,465078,54.080025,-1.382795,0.8594183,0.8443922,0.9299034,0.935097935,0.9991373,0.86107856,0.13181823,0.49181134,0.6128768,0.519792979,0.99061716,0.6709072
1972,Annual,436550,173140,51.456061,-1.475342,0.9186034,0.90073174,0.9632397,0.96204474,0.9974628,0.9078244,0.60356677,0.67428744,0.78908753,0.856152064,1.003408,0.75182116
1984,Annual,571064,325816,52.802761,0.53616,-0.04681599,0.53165424,0.6720046,0.69976269,1.0136453,1.3340496,-0.1921891,0.4659928,0.46766055,0.516883685,1.0253276,0.96629006
1985,Annual,413570,208800,51.777699,-1.804706,0.5522289,0.6270397,0.7432538,0.801220311,0.9998333,0.7294823,0.5292665,0.47859675,0.817914,0.888222474,1.0175482,0.5117406
1990,Annual,417440,200130,51.699641,-1.749045,0.7376033,0.8067706,0.9184068,0.920239663,1.0376093,1.171079,0.5556355,0.70817256,0.91655004,0.917850754,1.0630134,1.2724577
1991,Annual,453175,82465,50.639456,-1.249378,0.79195917,0.75012445,0.90228707,0.912546156,0.98335814,0.77062535,0.3882177,0.5882331,0.8908155,0.860474432,0.88187283,0.6209537
2006,Annual,544166,240235,52.041767,0.100602,0.88240016,0.8933546,0.93977475,0.958196369,1.0001386,0.9119882,0.73855966,0.8230464,0.86189073,0.799474751,0.9972664,0.8894069
2013,Annual,451095,132965,51.093722,-1.271752,0.73857975,0.8586939,0.8820356,0.902211323,0.9991915,1.0777935,0.3478915,0.82596165,0.85960823,0.876284693,0.9889226,1.102264
2014,Annual,426105,329695,52.8641,-1.613677,0.78013945,0.74831927,0.891431,0.8928658,1.0042846,0.77298284,0.78017116,0.6810286,0.9247068,0.927195908,0.97084725,0.69141793
2028,Annual,483527,114384,50.922874,-0.812992,0.9443903,0.90220624,0.9742234,0.977133376,1.0018365,0.90568244,0.835673,0.7724558,0.95140904,0.958682147,1.0716784,0.7895779
2031,Multiannual,352335,320515,52.780091,-2.708079,0.8396911,0.83026814,0.91888595,0.904340317,0.9997693,0.85090685,0.17464918,0.37649816,0.5359106,0.56300309,0.99202734,0.58369446
2035,Annual,402110,203120,51.726789,-1.970844,0.88172066,0.86753595,0.94179296,0.914873683,1.0339122,0.885945,0.6146771,0.66844124,0.9235302,0.90860533,1.3215686,1.0260348
2043,Annual,451155,122655,51.001016,-1.272349,0.94477427,0.9356055,0.9727496,0.971982366,0.99775267,0.9416992,0.91668326,0.9169494,0.9596803,0.948904885,0.99607414,0.92749983
2048,Annual,453955,133055,51.09427,-1.230903,0.6423284,0.7669207,0.8706521,0.874168695,1.001872,1.1938925,0.5376587,0.77735335,0.7940089,0.766468505,0.99869174,1.0844915
2050,Annual,376645,311065,52.696745,-2.347012,0.9489065,0.92834294,0.9750972,0.974200537,1.0041952,0.93294156,-0.80677176,0.40176952,0.4300729,0.430754546,1.1818274,0.9986621
2053,Multiannual,452162,415252,53.631191,-1.212674,0.81552047,0.8303019,0.90609264,0.911723501,0.9975539,0.8586757,0.5901594,0.774613,0.8340701,0.840422772,0.9987059,1.1525316
2067,Multiannual,370295,225234,51.924819,-2.433364,0.7981521,0.83204997,0.89370906,0.883648552,0.99999744,0.8699649,0.55066705,0.53140235,0.76396286,0.74491946,1.0035046,0.5952073
2068,Annual,569264,329584,52.837168,0.511438,-0.5435858,0.31770736,0.4009009,0.411844515,0.9945693,0.67354715,-0.75695086,0.11773026,0.30291027,0.310109976,0.99488974,0.4592263
2082,Annual,623562,300292,52.554513,1.296371,0.7375932,0.85271525,0.86290514,0.852283016,0.99668485,0.9462759,0.7310315,0.857648,0.8616347,0.873863648,0.9937889,0.96713334
2090,Multiannual,467845,407095,53.556092,-0.977324,0.89971006,0.8957879,0.95531714,0.944866902,0.9797413,0.9080601,0.41455948,0.7289943,0.7341718,0.803449865,0.9873058,1.0511736
2100,Annual,564321,248478,52.110209,0.398177,0.74518335,0.80003107,0.86960024,0.895067154,0.99839306,0.84840727,0.6680578,0.61322975,0.9185548,0.906414258,1.0052803,0.6219403
2105,Annual,417775,377625,53.295277,-1.734776,0.7931761,0.7984038,0.8929291,0.891652341,1.0016824,0.8291961,0.7955,0.8425644,0.8937768,0.898517288,0.9901376,0.88421875
2108,Annual,374385,229315,51.961713,-2.374195,0.62067956,0.7154708,0.7885102,0.850226054,0.9988058,0.80966693,-0.91901183,-0.005746245,0.20533034,0.240868981,1.0648469,0.38695878
2112,Annual,346783,357478,53.111807,-2.796462,0.9252629,0.9311216,0.9629535,0.961255002,1.0068966,0.9423465,0.6594372,0.748224,0.88388216,0.889407812,1.0059847,1.2233273
2117,Annual,451255,130855,51.074736,-1.269766,0.8614291,0.8513388,0.9303019,0.955947634,0.9987145,0.8686969,0.8580992,0.8252624,0.9310546,0.943571132,0.99858505,0.8394462
2125,Annual,414675,214053,51.824901,-1.788469,0.8341744,0.9003879,0.9427208,0.94287203,0.9957038,0.9186177,0.8639917,0.86942506,0.95481086,0.95601611,0.9964573,0.8775459
2134,Annual,444562,460685,54.040209,-1.321021,0.60854036,0.67025954,0.78559816,0.806551417,1.013132,0.74982524,-0.21001148,0.71665937,0.75767964,0.755849965,1.0935249,0.88679564
2137,Annual,494648,432706,53.782073,-0.565047,0.57603157,0.75821275,0.7731942,0.801736293,0.9997894,0.91621554,0.018446207,0.48395944,0.51209235,0.580326557,1.002009,0.83195436
2150,Multiannual,551040,168725,51.397453,0.16977,0.775182,0.79408294,0.88190734,0.896562561,1.0001554,0.83131164,0.21458209,0.28722847,0.50492334,0.700797349,1.0064652,0.487262
2158,Annual,308856,113414,50.912966,-3.297835,0.8901583,0.8827001,0.95584273,0.956218612,1.0002971,1.1086752,0.82351595,0.85234094,0.9435875,0.950086091,1.00408,1.1364024
2161,Multiannual,555672,242211,52.05641,0.269127,0.43409812,0.49698257,0.6652676,0.662628551,0.99942684,0.62452817,0.14845735,0.22975725,0.4259479,0.465493797,1.0008605,0.4864483
2166,Annual,397640,142283,51.179771,-2.035136,0.8902344,0.88713413,0.94449437,0.927932043,1.0023038,0.90175307,0.8257344,0.7204633,0.93168366,0.939003546,0.964445,0.731282
2176,Annual,551132,241854,52.054458,0.202806,0.86767274,0.87012595,0.933423,0.930304818,1.0028361,0.88852686,0.78766775,0.7426579,0.89869857,0.856399283,0.9972415,0.76345295
2181,Multiannual,547809,167934,51.391196,0.123031,0.88678247,0.9269511,0.9426087,0.947593804,0.99889565,0.9548235,0.7865989,0.8399854,0.9067558,0.886984492,1.0034469,0.87000996
2187,Multiannual,611192,315762,52.698314,1.124083,0.84239024,0.8514913,0.9191942,0.909782036,0.9990956,0.8754045,-0.58570504,0.5148132,0.5568697,0.86612183,0.97762597,0.8036831
2193,Decadal,454192,435973,53.817208,-1.178359,0.8077129,0.8240307,0.8999711,0.88134083,1.0023775,0.8552473,-0.11141431,0.6765034,0.7906407,0.86469524,1.1062241,0.7774369
2203,Annual,540772,104189,50.820139,-0.002887,0.66306925,0.7912286,0.8181449,0.818926451,0.99999213,0.8974627,0.6133393,0.61214817,0.8240788,0.886683917,1.0022104,0.65434813
2212,Multiannual,370175,334735,52.9092,-2.444913,0.8371736,0.8534914,0.9177029,0.920842421,1.0061169,0.8789457,-0.2774564,0.6324271,0.67763424,0.658212679,0.94477797,0.83225054
2215,Annual,517205,109505,50.873168,-0.335591,0.80504054,0.7928464,0.901124,0.913899931,0.99859565,0.81797224,0.9142275,0.87323725,0.9600393,0.945849418,1.0049222,0.87980163
2216,Multiannual,550927,167228,51.384032,0.167511,0.8418027,0.8538742,0.92062795,0.908206181,0.9984572,0.8773208,0.6497886,0.5922439,0.87387586,0.863840313,1.0048922,0.6122718
2219,Annual,396985,201645,51.713522,-2.045031,0.878572,0.8630089,0.9394972,0.944475269,1.0006812,0.8770959,0.890657,0.8227986,0.95619226,0.960196724,0.9960186,0.82834554
2220,Annual,451945,157315,51.31258,-1.256099,0.7946999,0.79673576,0.8943484,0.880122476,1.0026797,0.826372,0.35588634,0.56880975,0.82678235,0.852387415,1.0657899,0.6106518
2222,Annual,600134,281844,52.397998,0.940238,0.8020152,0.78692305,0.8999203,0.931745718,0.99943256,0.81189054,0.20237792,0.54404616,0.6309267,0.707680347,0.98076046,0.73296434
2227,Annual,499018,485246,54.253306,-0.481657,0.7030458,0.6674024,0.8517009,0.859361296,1.0019462,0.7023015,0.35977048,0.53936136,0.7617455,0.749638336,1.2105745,0.666712
2235,Multiannual,592832,163193,51.335117,0.766847,0.8564553,0.8568019,0.9269508,0.919819398,0.9974589,0.8768628,0.06470245,0.79287887,0.9153966,0.869480393,1.0782485,1.1721033
2239,Multiannual,619194,156126,51.262125,1.14038,0.9073566,0.89661425,0.9536835,0.955488085,1.0002534,0.9075712,0.79700226,0.8921604,0.9375586,0.915364694,1.0124243,0.9129607
2243,Annual,545079,111760,50.887115,0.061214,0.830979,0.77213407,0.9220731,0.921674602,1.0151547,0.7864111,0.72874963,0.7109422,0.8844091,0.889161666,1.1135968,0.76064956
2248,Annual,499650,454124,53.973575,-0.482209,0.7294712,0.71895444,0.86113816,0.904056222,0.99493736,0.7557094,0.42591125,0.6407153,0.76599705,0.822027387,1.0618275,0.73447233
2251,Annual,474505,148375,51.229706,-0.934331,0.90818006,0.9102015,0.95380044,0.961607745,0.9977823,0.9230299,0.7601813,0.8520819,0.8733535,0.87705443,1.0004737,0.92357916
2252,Decadal,462846,432104,53.781466,-1.047721,0.98635876,0.97752166,0.9932692,0.956281495,0.99846774,0.9786081,-0.26925457,0.24883997,0.7897819,0.84633829,1.0219796,1.7208129
2257,Annual,488115,109985,50.882645,-0.748793,0.9269569,0.8678132,0.9679452,0.964582743,0.99774826,0.8717786,0.8780943,0.78654885,0.95055604,0.929908386,0.99860036,0.79235935
