No,Wavelet transform,easting,northing,lat,long,NSE_train,KGE_train,Pearson_r_train,Spearman_r_train,Mean_ratio_train,STD_ratio_train,NSE_test,KGE_test,Pearson_r_test,Spearman_r_test,Mean_ratio_test,STD_ratio_test
2340,Annual,445495,178875,51.506977,-1.345874,0.9309308,0.9388577,0.97088873,0.971321534,0.98556614,0.9482065,0.866742,0.944259,0.947277,0.924154103,0.9867851,1.0123581
2342,Annual,503077,116282,50.936779,-0.534398,0.7627286,0.8399031,0.8899863,0.892529456,1.0586163,0.899542,0.5967176,0.7011723,0.90536106,0.924188846,1.1885315,0.78834707
2343,Annual,486207,434092,53.795991,-0.692726,0.8345925,0.8221024,0.9304387,0.943056159,0.9353194,0.8495859,0.7924151,0.8259999,0.9385626,0.943346644,0.88880944,0.8810992
2344,Multiannual,295544,79377,50.60473,-3.477457,0.9317773,0.91614693,0.9685291,0.965380279,1.0086118,0.9227557,0.5136684,0.72363096,0.7380563,0.626679887,0.99825805,0.9118971
2353,Annual,451705,146905,51.219005,-1.261044,0.9481673,0.9529565,0.97588766,0.970913618,0.99620324,0.9597853,0.90324926,0.89232665,0.95858437,0.940692055,0.995428,0.90071636
2355,Multiannual,444065,460750,54.040836,-1.328601,0.7165074,0.84368366,0.8750324,0.895027963,0.9836244,0.9075367,-0.9623542,0.5264501,0.6573278,0.465593542,1.0373611,1.3247033
2369,Multiannual,478541,185540,51.563273,-0.868327,0.7906046,0.820912,0.8896921,0.886401783,1.0000638,0.8589177,0.06265837,0.6257007,0.63273764,0.526682781,0.97325313,0.9328991
2370,Multiannual,486565,194065,51.638732,-0.750497,0.5704922,0.78994906,0.7931481,0.796554965,0.9734341,0.97494406,-0.62409973,0.45969445,0.59896797,0.600070089,1.0635476,1.3564675
2373,Decadal,436244,104992,50.84332,-1.486587,0.75019014,0.8541945,0.87615395,0.857917308,1.0034776,0.9231309,-0.8126143,0.2646907,0.45049223,0.491211644,1.0254494,0.51207423
2381,Annual,425435,318985,52.767858,-1.624459,0.73309076,0.8203693,0.8783815,0.852699634,1.0198779,0.86930764,0.28907764,0.78211504,0.8340541,0.761430886,1.0508007,0.86826354
2392,Annual,571054,271742,52.317121,0.508146,0.8293344,0.8534782,0.9223298,0.916450061,0.99680305,0.875801,0.6996149,0.85335636,0.85345304,0.846092185,0.998549,1.0051236
2394,Annual,636652,321368,52.738098,1.504184,0.11696786,0.5862458,0.71270823,0.708661787,1.2976902,1.0062966,0.42489207,0.69788396,0.700956,0.717040482,1.0088643,0.9579557
2397,Annual,438155,153555,51.279862,-1.45434,0.9098267,0.887097,0.9561994,0.919569835,1.0452714,0.90630335,0.7956548,0.8237064,0.8934951,0.915570252,0.96966285,0.86282957
2404,Annual,416055,195785,51.660616,-1.769283,0.8441015,0.86653996,0.9191026,0.901605543,1.0011789,0.8938618,0.73322713,0.76252115,0.9179733,0.926652987,0.8939264,0.80400187
2424,Annual,498163,462247,54.04684,-0.502253,0.87209094,0.86715573,0.93801033,0.946076737,0.98834944,0.8830851,0.8091098,0.83414215,0.9119663,0.872180012,0.9740761,0.861845
2431,Annual,639783,303318,52.574768,1.537357,-0.052102327,0.53835046,0.75674075,0.750179862,0.6984574,1.2510382,-0.6505585,0.28525758,0.6263289,0.591681751,0.43802556,0.7646115
2444,Multiannual,506708,198436,51.674562,-0.458194,0.91464657,0.9165205,0.95680285,0.959032701,0.9996923,0.9285671,0.59745604,0.872076,0.9095721,0.895210894,0.9899541,1.0899265
2455,Annual,454665,133425,51.09753,-1.220709,0.8169843,0.8925155,0.912146,0.936551701,1.008098,0.9386093,0.6066185,0.8337089,0.85872465,0.87129539,1.0189703,0.9143623
2464,Annual,570641,279452,52.386497,0.506009,0.61651385,0.760091,0.8015486,0.80721752,0.9745083,0.86762714,0.6139919,0.806847,0.8250041,0.859878086,1.004335,1.0816488
2465,Annual,444115,192935,51.633496,-1.363995,0.51394343,0.7394328,0.8058698,0.804217693,0.99934787,1.1738113,0.57363176,0.6136973,0.7748562,0.789761318,0.9913287,0.68621236
2468,Annual,430555,152655,51.272226,-1.563376,0.91085637,0.95354277,0.9567176,0.961665143,0.9929959,0.98464274,0.7639758,0.8711563,0.878068,0.851161057,1.0021418,0.9584226
2478,Annual,400360,134540,51.110151,-1.996228,0.7369436,0.7654374,0.86366284,0.907827883,0.9976202,0.809144,0.6271847,0.5626832,0.83079064,0.897092021,1.0028436,0.5967558
2481,Multiannual,438380,473342,54.154453,-1.413814,0.805868,0.9038494,0.90537965,0.898344075,0.9852479,0.9913836,0.7399962,0.79120743,0.92958856,0.876559243,0.9693795,1.1941664
2483,Multiannual,383595,302455,52.619602,-2.243743,0.8341779,0.87686384,0.9133421,0.900595958,1.00009,0.9125203,0.18254244,0.5404519,0.8606956,0.887799843,1.00546,1.4378954
2486,Multiannual,453405,77205,50.592137,-1.246882,0.43144554,0.72290266,0.7245767,0.736564535,1.0000906,1.0304152,0.051933527,0.24726266,0.378641,0.376159973,1.0031241,0.5751292
2491,Annual,562481,159882,51.314847,0.330054,0.7363506,0.8651827,0.87310606,0.891610958,0.99693966,0.95456755,0.7168914,0.7322575,0.8517293,0.836345745,1.0009766,0.7770648
2494,Decadal,439560,562024,54.951286,-1.383856,0.3907228,0.66675305,0.6764061,0.668846769,0.9991891,0.92038,-3.1325288,0.4186405,0.41991973,0.352989242,1.012682,0.96360517
2498,Annual,416839,198800,51.687701,-1.757804,-0.566756,0.5675008,0.6342608,0.643883756,1.2271464,0.9588264,-0.7057791,0.5519053,0.6580854,0.65199982,1.2309138,0.8251826
2500,Annual,514712,438877,53.833483,-0.25839,0.6637017,0.65647656,0.8243244,0.826106305,1.0042078,0.7048246,0.690071,0.6262429,0.858127,0.705090743,1.0083777,0.6543181
2506,Annual,431325,323985,52.812495,-1.536689,0.6221242,0.5976939,0.8053266,0.813571744,1.296507,0.8101613,0.35766506,0.44082594,0.61172414,0.617192813,0.7708703,0.6692213
2509,Annual,410546,207983,51.770418,-1.848561,0.8151289,0.7430997,0.91720825,0.906614896,1.0032989,0.75682896,0.6529684,0.651898,0.8703102,0.908327439,0.9612272,0.67929476
2519,Annual,403295,165405,51.387675,-1.954029,0.7501097,0.75831115,0.8709293,0.891240004,1.0055707,0.7957376,0.7923877,0.702,0.91433704,0.880465285,1.0062169,0.7146457
2520,Annual,604500,329600,52.825103,1.033826,0.8753268,0.8759993,0.9552628,0.955328625,1.1071014,0.95636296,0.58470905,0.7677101,0.9161157,0.901729546,1.2157148,0.980259
2524,Annual,624590,299160,52.543931,1.310742,0.56179976,0.7877296,0.7907162,0.833016704,0.9943293,1.035033,0.37521243,0.7526407,0.83852565,0.81548547,0.9678216,1.18461
2526,Annual,414395,196255,51.664887,-1.793262,0.6626129,0.7118741,0.81482875,0.777223176,0.996426,0.7792865,0.7696544,0.74347126,0.88464695,0.886647692,1.0004145,0.7708722
2528,Annual,430255,326405,52.83431,-1.55234,0.5184078,0.7507987,0.76034176,0.739423485,0.9690868,0.9390968,-0.043091655,0.60724366,0.6260033,0.665263614,0.8984216,0.93623996
2531,Multiannual,463715,188625,51.592875,-1.081621,0.9043482,0.9387599,0.9515898,0.963025574,1.0040903,0.96271664,0.5722,0.8616232,0.88864565,0.886404818,0.9712213,1.076943
2538,Annual,275648,101592,50.800503,-3.765972,0.9096426,0.86962837,0.95713156,0.959743066,1.0006102,0.87688005,0.87193304,0.84133077,0.9413264,0.914544294,1.0082648,0.8528104
2539,Annual,506461,436432,53.81327,-0.384555,0.6848213,0.6574184,0.8530562,0.849704032,0.913627,0.70283145,-2.965933,0.42222482,0.61083746,0.663744104,0.6946297,1.2985408
2540,Annual,453505,133675,51.099887,-1.237237,0.88953865,0.84414923,0.95076245,0.948329333,0.9973083,0.852157,0.7069913,0.88542116,0.9479563,0.939695433,0.9866373,0.8988027
2543,Annual,427075,323175,52.805443,-1.599808,0.6376909,0.7419553,0.85328263,0.833382719,1.0097603,0.7879494,0.26351243,0.49541682,0.7001287,0.730575481,1.0160314,0.59450793
2544,Multiannual,374055,228235,51.951988,-2.378916,0.3871125,0.4523766,0.62314546,0.599037906,0.99945027,0.6026702,-0.14713621,0.17415679,0.68827873,0.670134886,1.0165251,0.23542602
2545,Annual,453075,83865,50.652054,-1.250592,0.82800126,0.8105693,0.9149752,0.92020682,1.0042883,0.83077914,0.5734931,0.76404953,0.89121014,0.929085103,1.0417058,0.794824
2547,Multiannual,461655,400955,53.501673,-1.071957,0.75048906,0.81015027,0.86631143,0.831043769,0.9998884,0.865204,-6.1532393,-0.5977026,-0.11122807,-0.113612001,0.9915121,2.1479516
2552,Annual,476095,149065,51.235699,-0.911418,0.75182134,0.7814401,0.8681297,0.860009186,0.99954665,0.8257061,0.7445842,0.76419544,0.9026456,0.916112716,0.98378,0.78584427
2555,Multiannual,549574,154977,51.27431,0.142944,0.8182813,0.89805585,0.90622675,0.899704821,1.0019523,0.9600587,0.69702876,0.8633146,0.8681431,0.874851044,0.97551364,1.0264034
2560,Multiannual,646877,261150,52.193263,1.61079,0.40205038,0.55419374,0.64653337,0.637575497,1.0035101,0.72835654,-0.23893511,0.34295505,0.40146536,0.391735217,0.9846616,0.7293959
2561,Multiannual,361515,315975,52.740015,-2.571457,0.81425554,0.83095276,0.9039704,0.908400139,1.0063642,0.8610243,-0.265396,0.74292135,0.7869851,0.79639865,1.1355002,0.95148593
2564,Annual,453855,151155,51.257019,-1.229624,0.89532775,0.8427229,0.95163524,0.963426128,1.0008528,0.8503468,0.8172034,0.8438022,0.9630574,0.95100402,0.97000617,1.1487737
2566,Annual,444394,464878,54.077906,-1.322974,0.6426232,0.71800905,0.82315814,0.874661843,0.96689385,0.78286165,0.6774671,0.72953904,0.83218795,0.911188691,1.0209023,0.78892994
2567,Annual,448650,142050,51.175621,-1.305439,0.92928696,0.9258724,0.96452034,0.965464619,1.0009564,0.93492246,0.93547326,0.9485353,0.9672276,0.967098685,0.99979734,0.96032035
2572,Multiannual,617322,154311,51.246545,1.112489,0.7257265,0.7929578,0.8524915,0.872886219,0.99925,0.85471827,0.755783,0.6940691,0.9100735,0.846242614,1.0043657,0.70761794
2577,Annual,409715,340005,52.957321,-1.856825,0.49364543,0.5819001,0.7045431,0.812458725,0.99730533,0.70418805,0.2605579,0.63103586,0.63941765,0.706972733,0.9905303,0.92238003
2580,Multiannual,566495,168737,51.39324,0.391738,0.5401871,0.74453557,0.80755174,0.789755397,1.0044926,0.8320558,-0.09012771,0.19545561,0.5752233,0.703035618,1.0084363,0.31678346
2595,Annual,424635,102875,50.824892,-1.651608,0.5187715,0.66061926,0.85305375,0.848144881,1.0043185,1.3058933,-0.310156,0.5027888,0.6812559,0.683061775,1.023362,1.3808968
2603,Annual,405684,205445,51.747669,-1.919062,0.67057765,0.6746588,0.826278,0.847385218,1.014754,0.7253189,0.66199255,0.6671814,0.8816259,0.878369371,1.0956604,0.70401907
2604,Multiannual,395495,320105,52.7785,-2.068218,0.8051059,0.88990194,0.9085748,0.892481427,1.0088931,0.93930525,-0.040602922,0.42970896,0.74105275,0.684275616,0.99899375,1.5081139
2612,Annual,426165,166655,51.398325,-1.62528,0.8383167,0.9081587,0.92135215,0.914745005,1.0068405,0.9530692,0.7734498,0.81340533,0.8846669,0.912418615,1.0044485,0.85338527
2616,Multiannual,375575,297515,52.57489,-2.361838,0.3987164,0.68811285,0.7704032,0.776497267,0.99917215,1.2110932,-0.12408447,0.6238593,0.6814897,0.646444363,1.0126249,1.1996914
2622,Annual,546635,103913,50.816205,0.08018,0.49575192,0.7146857,0.8152405,0.744053872,0.99908906,1.2174134,0.34602863,0.74932706,0.7557107,0.621973119,1.0060664,0.9441191
2627,Annual,506055,345905,52.999965,-0.421127,0.32931638,0.68646526,0.69254243,0.784880434,1.0492688,1.0367007,0.3026039,0.67538553,0.70814896,0.763691021,1.089924,0.8899526
2630,Multiannual,384785,267505,52.30544,-2.22456,0.8348099,0.81399524,0.91770226,0.92462786,0.99712116,0.83321816,0.7539048,0.85164845,0.8753085,0.85549216,1.0139647,0.9208486
2636,Annual,550027,248528,52.114717,0.189636,0.83775693,0.8294194,0.91981596,0.924089209,1.0132854,0.8500295,0.32804024,0.5400491,0.60205036,0.643345692,1.0153755,0.7698837
2642,Multiannual,529260,229430,51.948347,-0.120671,0.8871658,0.90960944,0.94206184,0.9388814,0.9988158,0.9306304,0.8662559,0.911373,0.93318766,0.915135497,0.99532384,0.9419577
2643,Multiannual,430185,500446,54.39858,-1.536567,-0.036203742,0.43053436,0.45731828,0.461247503,0.94090265,0.8378469,-23.28495,0.2823208,0.48119622,0.553775365,0.5992219,1.2920423
2649,Annual,521730,110030,50.876952,-0.271136,0.8401912,0.8663998,0.91776264,0.942947096,1.0015064,0.8947209,0.8071641,0.80706775,0.90656495,0.936855541,1.0034354,0.8312373
2660,Multiannual,557260,249241,52.119114,0.295508,0.79355764,0.83275133,0.8953395,0.910669632,1.0043561,0.869619,0.70700043,0.68723667,0.87632453,0.849180423,1.0083619,0.71285003
2662,Annual,572421,301015,52.579599,0.543286,0.80948585,0.8235993,0.9053789,0.91803518,0.96936774,0.85431087,0.80806637,0.76975924,0.9236215,0.931976037,0.94496435,0.7898864
2666,Annual,452525,380175,53.315898,-1.213038,0.7744703,0.7309352,0.89328694,0.900082467,1.0128183,0.75333476,0.4306115,0.59945166,0.7119969,0.61831966,0.95098615,0.7259732
2669,Multiannual,453525,174395,51.465997,-1.230862,0.66009486,0.7108622,0.8138856,0.843119503,1.0158831,0.77929896,-0.12526906,0.51583856,0.6064203,0.724728539,1.0443991,1.2784604
2673,Annual,448555,137755,51.137011,-1.307376,0.87157583,0.82811886,0.9491941,0.959215085,1.0133343,0.83634216,0.8451309,0.8635564,0.920179,0.908761699,1.0022255,0.8893638
